Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated,birth_rate_crude_per_1000
ETH,2020,,112.6701710274,,,118917671.0,21.6260051727295,-1.75370299816132,6.722378238004616,2018.0,1,1,23.0,15259963.517482707,16.540743258620157,0.2608695652173913,33.31
ETH,2021,,101.338920969252,,,122138588.0,22.1067085266113,-2.18383121490479,6.795716776733858,2018.0,1,1,12.0,69302799.99097422,18.05399588168351,0.5833333333333334,32.876
KHM,2000,,102.792739868164,18.1284408569336,1.86557996273041,12462336.0,18.6242216655572,-0.776030659675598,5.695167766134285,2013.0,1,0,8.0,91777090.26860954,18.334873273996948,0.0,28.466
KHM,2001,,110.342948913574,20.176570892334,1.97913002967834,12658484.0,18.7186818716995,,5.794539834311178,2013.0,1,0,8.0,28205127.639950942,17.155014386037532,0.0,28.11
KHM,2002,,123.66854095459,23.8959407806396,2.33661007881165,12855241.0,18.803641734126,-0.72216534614563,5.861205727012642,2013.0,1,0,7.0,338925195.87015617,19.641289982796,0.1428571428571428,27.528
KHM,2003,,126.512390136719,27.8392200469971,3.01460003852844,13050968.0,18.8881765274479,-0.652008533477783,5.960208950248643,2013.0,1,0,2.0,14764407.97159817,16.507730043344292,0.0,26.88
KHM,2004,,129.020355224609,30.9775104522705,3.07344007492065,13244731.0,18.9813615262763,-0.407748281955719,6.098521524900277,2013.0,1,0,6.0,7041125.214140724,15.767278688939347,0.0,26.261
KHM,2005,,129.551315307617,,3.77035999298096,13439202.0,19.0922720052225,-0.393915474414825,6.266815892257386,2013.0,1,0,5.0,82062748.92320292,18.222994755545308,0.0,26.104
KHM,2006,,128.404861450195,39.1435394287109,6.20005989074707,13639028.0,19.2299832388976,-0.345979183912277,6.418777002005305,2013.0,1,0,7.0,64972305.96685968,17.989471690412547,0.0,26.127
KHM,2007,3.95078,127.717086791992,41.7365608215332,7.67417001724243,13841770.0,19.4035705019128,-0.363606303930283,6.596725825381715,2013.0,1,0,16.0,835023218.2291211,20.54297008988853,0.0,26.209
KHM,2008,3.94855,124.066017150879,44.2504997253418,8.92994976043701,14053479.0,19.6574509865325,-0.298690915107727,6.765366489220629,2013.0,1,0,14.0,166073144.47790998,18.92793888467864,0.0,25.88
KHM,2009,3.96502,123.781600952148,,10.6747398376465,14276810.0,20.1979728726519,-0.560373842716217,6.776220675667477,2013.0,1,0,16.0,776936447.4587222,20.470869114071448,0.0,25.625
KHM,2010,,123.357803344727,,12.1998596191406,14500726.0,21.1232251168762,-0.50098443031311,6.859903021980445,2013.0,1,0,24.0,2942319015.783209,21.802463888591365,0.0833333333333333,25.036
KHM,2011,,118.762440557356,,11.4902860215331,14722584.0,22.3824788531276,-0.304419666528702,6.993916028502356,2013.0,1,0,20.0,258924055.76469907,19.37204535954255,0.0,24.631
KHM,2012,,115.41843697639,,,14945085.0,23.9411047582349,-0.103577204048634,7.084898979130288,2013.0,1,0,23.0,1624920362.2715812,21.20872464430973,0.0,24.578
KHM,2013,,115.808136523857,,,15170208.0,25.7644735090271,-0.136436149477959,7.175229616503199,2013.0,1,1,27.0,1214098047.3855886,20.9172672910552,0.0,24.56
KHM,2014,3.6013,108.942219609284,,,15396772.0,27.8179557823331,0.0231748018413782,7.26722110008759,2013.0,1,1,27.0,748567450.7585998,20.43367187367372,0.0,24.403
KHM,2015,3.67808,103.759672683505,,13.615484963166,15623251.0,30.0669222549819,0.0633481442928314,7.344925818588925,2013.0,1,1,15.0,544177651.1610305,20.11478631798148,0.0,24.218
KHM,2016,,101.734266788056,,,15852803.0,32.4767436038024,0.206190809607506,7.424281955089219,2013.0,1,1,23.0,934659646.58862,20.655693007709843,0.0,23.956
KHM,2017,,100.69503505776,48.9424458707368,12.5181529981862,16073372.0,35.0127905056235,0.0935096517205238,7.510624252389229,2013.0,1,1,24.0,579451452.4884306,20.17759244413472,0.0,23.655
KHM,2018,,99.6739108443274,50.199099715459,13.2671737077763,16274522.0,37.6404336372742,0.110921673476696,7.619564130148468,2013.0,1,1,19.0,1967414977.141764,21.39998632417943,0.0,23.372
