Country Code,year,projects_total,projects_with_amount,usd_const_2021_sum,share_amount_estimated,amount_coverage,log1p_usd_const_2021,cumulative_inv,treat_year,treat_500m,post_500m,rel_time
LKA,2019,18,13,1658640913.990384,0.0,0.7222222222222222,21.229264378066357,17188236366.906914,2005.0,1,1,14.0
LKA,2020,50,40,820979338.4043037,0.48,0.8,20.52600850194086,18009215705.31122,2005.0,1,1,15.0
LKA,2021,22,16,2471575155.3164635,0.3181818181818182,0.7272727272727273,21.628121499440304,20480790860.627678,2005.0,1,1,16.0
LSO,2001,3,2,13133843.39265604,0.0,0.6666666666666666,16.390702997989354,13133843.39265604,2020.0,1,0,-19.0
LSO,2002,4,1,5711711.11232966,0.0,0.25,15.5580293812289,18845554.504985698,2020.0,1,0,-18.0
LSO,2003,7,4,14559297.769034129,0.0,0.5714285714285714,16.493740438105576,33404852.27401983,2020.0,1,0,-17.0
LSO,2004,1,0,,0.0,0.0,0.0,,2020.0,1,0,-16.0
LSO,2005,7,3,24016478.91158355,0.0,0.4285714285714285,16.994250815649707,57421331.18560338,2020.0,1,0,-15.0
LSO,2006,3,3,10017616.19452743,0.0,1.0,16.119855820403533,67438947.38013081,2020.0,1,0,-14.0
LSO,2007,4,1,11827591.7184137,0.0,0.25,16.285945725680023,79266539.09854451,2020.0,1,0,-13.0
LSO,2008,2,2,51569242.45384485,0.0,1.0,17.758435995643108,130835781.55238935,2020.0,1,0,-12.0
LSO,2009,5,1,8920.55037932641,0.0,0.2,9.096225019812488,130844702.10276869,2020.0,1,0,-11.0
LSO,2010,6,2,16950456.80667442,0.0,0.3333333333333333,16.645805400669317,147795158.9094431,2020.0,1,0,-10.0
LSO,2011,7,3,38921986.70380642,0.0,0.4285714285714285,17.477069885504346,186717145.61324954,2020.0,1,0,-9.0
LSO,2012,12,9,31714947.172999863,0.0,0.75,17.272298678900917,218432092.7862494,2020.0,1,0,-8.0
LSO,2013,2,0,,0.0,0.0,0.0,,2020.0,1,0,-7.0
LSO,2014,3,1,13889207.8537644,0.0,0.3333333333333333,16.446622755136033,232321300.64001378,2020.0,1,0,-6.0
LSO,2015,8,1,1122275.56957895,0.0,0.125,13.930869831640331,233443576.20959273,2020.0,1,0,-5.0
LSO,2016,5,2,33723.303681469086,0.0,0.4,10.42597403390859,233477299.5132742,2020.0,1,0,-4.0
LSO,2017,18,6,58247.62871030982,0.0,0.3333333333333333,10.972475829696934,233535547.14198452,2020.0,1,0,-3.0
LSO,2018,20,10,194674177.75002527,0.0,0.5,19.086837840849142,428209724.8920098,2020.0,1,0,-2.0
LSO,2019,6,1,1123564.61226213,0.0,0.1666666666666666,13.9320177687796,429333289.5042719,2020.0,1,0,-1.0
LSO,2020,7,4,79750870.54116565,0.1428571428571428,0.5714285714285714,18.194418227985384,509084160.0454376,2020.0,1,1,0.0
LSO,2021,3,2,4160119.99999999,0.3333333333333333,0.6666666666666666,15.2410547183529,513244280.0454376,2020.0,1,1,1.0
MAR,2000,2,2,17070672.3537907,0.0,1.0,16.65287254061188,17070672.3537907,2008.0,1,0,-8.0
MAR,2001,2,1,45568910.025519,0.0,0.5,17.63473626621367,62639582.3793097,2008.0,1,0,-7.0
MAR,2002,3,3,16850219.10873415,0.0,1.0,16.639874277510213,79489801.48804384,2008.0,1,0,-6.0
MAR,2004,2,1,1375904.71718143,0.0,0.5,14.134622775637618,80865706.20522527,2008.0,1,0,-4.0
MAR,2005,3,0,,0.0,0.0,0.0,,2008.0,1,0,-3.0
MAR,2006,2,2,7629462.966634549,0.0,1.0,15.847528147402787,88495169.17185983,2008.0,1,0,-2.0
MAR,2008,4,2,787299987.985338,0.0,0.5,20.48411991416427,875795157.1571978,2008.0,1,1,0.0
MAR,2010,2,0,,0.0,0.0,0.0,,2008.0,1,1,2.0
MAR,2011,7,4,292076204.77332187,0.0,0.5714285714285714,19.492525304859303,1167871361.9305196,2008.0,1,1,3.0
MAR,2012,5,0,,0.0,0.0,0.0,,2008.0,1,1,4.0
MAR,2014,3,3,449803565.5603352,0.0,1.0,19.924321526671783,1617674927.490855,2008.0,1,1,6.0
MAR,2015,5,3,11121352.10871346,0.0,0.6,16.224377521822262,1628796279.5995684,2008.0,1,1,7.0
MAR,2016,5,1,196722031.09252,0.0,0.2,19.097302285691367,1825518310.6920884,2008.0,1,1,8.0
MAR,2017,1,0,,0.0,0.0,0.0,,2008.0,1,1,9.0
MAR,2018,7,6,323517823.66539234,0.0,0.8571428571428571,19.594764769816653,2149036134.3574805,2008.0,1,1,10.0
MAR,2019,1,0,,0.0,0.0,0.0,,2008.0,1,1,11.0
MAR,2020,6,4,2062070.500042544,0.5,0.6666666666666666,14.539221618051252,2151098204.8575234,2008.0,1,1,12.0
MAR,2021,3,2,9022271.714922048,0.3333333333333333,0.6666666666666666,16.015206824261533,2160120476.5724454,2008.0,1,1,13.0
MDA,2000,1,0,,0.0,0.0,0.0,,,0,0,
MDA,2001,1,1,3037927.3350346,0.0,1.0,14.92668637233842,3037927.3350346,,0,0,
MDA,2003,2,2,3620058.9274104894,0.0,1.0,15.102001138198212,6657986.262445089,,0,0,
MDA,2004,2,1,82554.2830308858,0.0,0.5,11.321223445251864,6740540.545475976,,0,0,
MDA,2005,1,1,619947.274380432,0.0,1.0,13.337391325122272,7360487.819856407,,0,0,
MDA,2006,1,1,2548737.31281714,0.0,1.0,14.751109015403552,9909225.132673547,,0,0,
MDA,2007,1,1,1477556.09444137,0.0,1.0,14.205900670115696,11386781.227114918,,0,0,
MDA,2008,2,2,7796565.78886845,0.0,1.0,15.86919403948978,19183347.015983365,,0,0,
MDA,2009,4,3,7695280.51897556,0.0,0.75,15.856117909248104,26878627.53495893,,0,0,
MDA,2010,3,3,17191635.71199907,0.0,1.0,16.65993358585734,44070263.246957995,,0,0,
MDA,2011,1,1,5707490.27965319,0.0,1.0,15.557290129509877,49777753.52661119,,0,0,
MDA,2012,2,2,1395854.2658308286,0.0,1.0,14.149017879157933,51173607.79244202,,0,0,
MDA,2013,1,0,,0.0,0.0,0.0,,,0,0,
MDA,2014,4,3,6904370.322964906,0.0,0.75,15.747665294042577,58077978.115406916,,0,0,
MDA,2015,3,1,10713236.4844344,0.0,0.3333333333333333,16.186990682873013,68791214.59984133,,0,0,
MDA,2016,2,0,,0.0,0.0,0.0,,,0,0,
MDA,2017,3,2,10750125.53023698,0.0,0.6666666666666666,16.19042808272328,79541340.1300783,,0,0,
MDA,2018,2,0,,0.0,0.0,0.0,,,0,0,
MDA,2019,6,0,,0.0,0.0,0.0,,,0,0,
MDA,2020,3,2,97230.4536141482,0.3333333333333333,0.6666666666666666,11.484849534955735,79638570.58369245,,0,0,
MDA,2021,1,1,2700000.0,1.0,1.0,14.80876270134486,82338570.58369245,,0,0,
MDG,2000,2,1,32030749.8748089,0.0,0.5,17.28220696417066,32030749.8748089,2017.0,1,0,-17.0
MDG,2001,2,1,75436133.0223992,0.0,0.5,18.138796949249954,107466882.8972081,2017.0,1,0,-16.0
MDG,2002,1,0,,0.0,0.0,0.0,,2017.0,1,0,-15.0
MDG,2004,6,3,16265313.01688997,0.0,0.5,16.604545423998335,123732195.91409808,2017.0,1,0,-13.0
MDG,2006,8,2,63792346.2025003,0.0,0.25,17.971143791316393,187524542.11659837,2017.0,1,0,-11.0
MDG,2007,11,5,97206493.360015,0.0,0.4545454545454545,18.39234808160213,284731035.4766134,2017.0,1,0,-10.0
MDG,2008,4,1,4106629.21311972,0.0,0.25,15.228113350686748,288837664.6897331,2017.0,1,0,-9.0
MDG,2009,7,4,10870410.205796342,0.0,0.5714285714285714,16.201555087801964,299708074.89552945,2017.0,1,0,-8.0
MDG,2010,8,6,5067100.626060304,0.0,0.75,15.438279540712475,304775175.52158976,2017.0,1,0,-7.0
MDG,2011,1,1,2856289.72158934,0.0,1.0,14.865034390534609,307631465.2431791,2017.0,1,0,-6.0
MDG,2012,5,2,17465844.059718158,0.0,0.4,16.67575782095106,325097309.3028973,2017.0,1,0,-5.0
MDG,2013,6,1,22015170.7706592,0.0,0.1666666666666666,16.907242399578944,347112480.0735564,2017.0,1,0,-4.0
MDG,2014,4,0,,0.0,0.0,0.0,,2017.0,1,0,-3.0
MDG,2015,6,5,6387289.794111283,0.0,0.8333333333333334,15.669820760568102,353499769.86766773,2017.0,1,0,-2.0
MDG,2016,8,2,261780.817089546,0.0,0.25,12.475266676606465,353761550.6847573,2017.0,1,0,-1.0
MDG,2017,21,8,200219650.0376805,0.0,0.3809523809523809,19.11492557705968,553981200.7224379,2017.0,1,1,0.0
MDG,2018,18,6,112340766.61682154,0.0,0.3333333333333333,18.537047378023868,666321967.3392594,2017.0,1,1,1.0
MDG,2019,7,2,179210961.54306683,0.0,0.2857142857142857,19.0040742315395,845532928.8823261,2017.0,1,1,2.0
MDG,2020,7,2,54992293.2535104,0.1428571428571428,0.2857142857142857,17.822703628899568,900525222.1358366,2017.0,1,1,3.0
MDG,2021,12,3,5641860.465116278,0.0833333333333333,0.25,15.545724616027142,906167082.6009529,2017.0,1,1,4.0
MDV,2003,2,2,1322062.220046166,0.0,1.0,14.09470411976788,1322062.220046166,2015.0,1,0,-12.0
MDV,2004,1,1,569413.030471659,0.0,1.0,13.25236309432274,1891475.2505178251,2015.0,1,0,-11.0
MDV,2005,12,12,13664454.49463514,0.0,1.0,16.430308529835084,15555929.745152965,2015.0,1,0,-10.0
MDV,2006,2,2,65495354.501614615,0.0,1.0,17.99748978971907,81051284.24676758,2015.0,1,0,-9.0
MDV,2007,1,1,8658959.84262973,0.0,1.0,15.974105278261234,89710244.08939731,2015.0,1,0,-8.0
MDV,2008,2,2,8804710.267624976,0.0,1.0,15.990797507509358,98514954.35702229,2015.0,1,0,-7.0
MDV,2010,2,2,109252196.9986103,0.0,1.0,18.509169510718003,207767151.3556326,2015.0,1,0,-5.0
MDV,2011,3,0,,0.0,0.0,0.0,,2015.0,1,0,-4.0
MDV,2012,1,1,182856908.823838,0.0,1.0,19.024214491420924,390624060.1794706,2015.0,1,0,-3.0
MDV,2013,1,1,4403034.15413185,0.0,1.0,15.297804668837712,395027094.3336024,2015.0,1,0,-2.0
MDV,2014,15,5,31674081.24801257,0.0,0.3333333333333333,17.271009309734755,426701175.58161503,2015.0,1,0,-1.0
MDV,2015,6,3,421248080.9239768,0.0,0.5,19.85873248632428,847949256.5055919,2015.0,1,1,0.0
MDV,2016,8,6,299369041.51785666,0.0,0.75,19.517187626199867,1147318298.0234485,2015.0,1,1,1.0
MDV,2017,9,6,791197171.4711969,0.0,0.6666666666666666,20.489057764544444,1938515469.4946454,2015.0,1,1,2.0
MDV,2018,7,5,189759099.91405767,0.0,0.7142857142857143,19.061265935746277,2128274569.408703,2015.0,1,1,3.0
MDV,2019,2,0,,0.0,0.0,0.0,,2015.0,1,1,4.0
MDV,2020,6,2,437241.686434665,0.1666666666666666,0.3333333333333333,12.988243666462324,2128711811.0951376,2015.0,1,1,5.0
MDV,2021,8,4,5277958.33333333,0.375,0.5,15.479050091076983,2133989769.428471,2015.0,1,1,6.0
MEX,2000,1,0,,0.0,0.0,0.0,,2009.0,1,0,-9.0
MEX,2004,1,1,346203122.526768,0.0,1.0,19.66253622298448,346203122.526768,2009.0,1,0,-5.0
MEX,2006,5,0,,0.0,0.0,0.0,,2009.0,1,0,-3.0
MEX,2007,1,0,,0.0,0.0,0.0,,2009.0,1,0,-2.0
MEX,2009,3,3,1509520098.516164,0.0,1.0,21.13505762236943,1855723221.042932,2009.0,1,1,0.0
MEX,2011,1,1,461205068.002979,0.0,1.0,19.94935333719856,2316928289.045911,2009.0,1,1,2.0
MEX,2012,1,1,64224558.6185437,0.0,1.0,17.977896244082586,2381152847.664455,2009.0,1,1,3.0
MEX,2013,6,0,,0.0,0.0,0.0,,2009.0,1,1,4.0
MEX,2014,5,0,,0.0,0.0,0.0,,2009.0,1,1,5.0
MEX,2015,7,4,289412423.88302016,0.4285714285714285,0.5714285714285714,19.483363304491675,2670565271.547475,2009.0,1,1,6.0
MEX,2016,9,0,,0.0,0.0,0.0,,2009.0,1,1,7.0
MEX,2017,9,3,146750264.2966209,0.0,0.3333333333333333,18.80424282448428,2817315535.8440957,2009.0,1,1,8.0
MEX,2018,6,3,121627231.86326028,0.1666666666666666,0.5,18.616471456889883,2938942767.707356,2009.0,1,1,9.0
MEX,2019,5,3,687172116.8595228,0.4,0.6,20.34809535426568,3626114884.566879,2009.0,1,1,10.0
MEX,2020,18,14,73172977.42733662,0.3888888888888889,0.7777777777777778,18.10833676361242,3699287861.9942155,2009.0,1,1,11.0
MEX,2021,3,3,373214285.72,1.0,1.0,19.737663307876765,4072502147.7142158,2009.0,1,1,12.0
MHL,2007,3,3,809668972.2978449,0.0,1.0,20.512136047159466,809668972.2978449,2007.0,1,1,0.0
MHL,2010,2,2,57519622.4483846,1.0,1.0,17.867636724908916,867188594.7462295,2007.0,1,1,3.0
MHL,2011,1,1,40094093.9117256,0.0,1.0,17.506739622373907,907282688.657955,2007.0,1,1,4.0
MHL,2012,5,5,417885250.8102816,0.0,1.0,19.850717435602004,1325167939.4682367,2007.0,1,1,5.0
MHL,2013,7,5,184997994.5591329,0.0,0.7142857142857143,19.035855548168403,1510165934.0273695,2007.0,1,1,6.0
MHL,2014,3,3,311315179.07206607,0.0,1.0,19.55631639770532,1821481113.0994358,2007.0,1,1,7.0
MHL,2015,8,4,217250103.6368172,0.125,0.5,19.196559803752088,2038731216.7362528,2007.0,1,1,8.0
MHL,2016,4,4,886426402.0111758,0.0,1.0,20.602708660304263,2925157618.747429,2007.0,1,1,9.0
MHL,2017,3,3,828047152.8721302,0.0,1.0,20.534580659848924,3753204771.619559,2007.0,1,1,10.0
MHL,2018,10,9,820553047.0380354,0.0,0.9,20.525489119711047,4573757818.657595,2007.0,1,1,11.0
MHL,2019,3,3,239208029.51522,0.0,1.0,19.292844151865253,4812965848.172814,2007.0,1,1,12.0
MHL,2020,3,3,150286054.3892578,0.0,1.0,18.828051071904422,4963251902.562072,2007.0,1,1,13.0
MHL,2021,2,2,169428571.0,0.0,1.0,18.94794199183931,5132680473.562072,2007.0,1,1,14.0
MKD,2002,4,4,248728537.6838916,0.0,1.0,19.331872653633265,248728537.6838916,2013.0,1,0,-11.0
MKD,2006,1,1,5079872.71314175,0.0,1.0,15.440796959627894,253808410.39703333,2013.0,1,0,-7.0
MKD,2008,1,1,219361.419143407,0.0,1.0,12.298480522923729,254027771.81617674,2013.0,1,0,-5.0
MKD,2009,2,1,1099325.78842508,0.0,0.5,13.91020853989106,255127097.60460183,2013.0,1,0,-4.0
MKD,2011,2,2,7711431.471000549,0.0,1.0,15.858214522186056,262838529.07560238,2013.0,1,0,-2.0
MKD,2012,1,0,,0.0,0.0,0.0,,2013.0,1,0,-1.0
MKD,2013,3,2,883725311.6283121,0.0,0.6666666666666666,20.599656839993717,1146563840.7039144,2013.0,1,1,0.0
MKD,2014,4,2,16562587.129233353,0.0,0.5,16.622656982706875,1163126427.8331478,2013.0,1,1,1.0
MKD,2015,4,1,286276.054476425,0.0,0.25,12.56471534283923,1163412703.8876243,2013.0,1,1,2.0
MKD,2016,3,1,5223.76435797985,0.0,0.3333333333333333,8.561164976864799,1163417927.6519823,2013.0,1,1,3.0
MKD,2017,1,0,,0.0,0.0,0.0,,2013.0,1,1,4.0
MKD,2019,3,3,206908507.55951503,0.0,1.0,19.147787265889125,1370326435.2114973,2013.0,1,1,6.0
MKD,2020,14,6,27252776.62526496,0.1428571428571428,0.4285714285714285,17.12066600508128,1397579211.8367622,2013.0,1,1,7.0
MKD,2021,7,4,5474010.756819055,0.2857142857142857,0.5714285714285714,15.51552231633695,1403053222.5935814,2013.0,1,1,8.0
MLI,2000,3,2,62003000.144810095,0.0,0.6666666666666666,17.942693347399306,62003000.144810095,2008.0,1,0,-8.0
MLI,2001,3,2,133624365.520339,0.0,0.6666666666666666,18.71054318657113,195627365.6651491,2008.0,1,0,-7.0
MLI,2003,1,0,,0.0,0.0,0.0,,2008.0,1,0,-5.0
MLI,2004,2,1,16373266.134459,0.0,0.5,16.61116051003602,212000631.79960808,2008.0,1,0,-4.0
MLI,2005,7,3,18700161.971425,0.0,0.4285714285714285,16.744042796836304,230700793.7710331,2008.0,1,0,-3.0
MLI,2006,1,0,,0.0,0.0,0.0,,2008.0,1,0,-2.0
MLI,2007,10,6,166085328.51199278,0.0,0.6,18.928012247455783,396786122.28302586,2008.0,1,0,-1.0
MLI,2008,9,4,121228123.17921396,0.0,0.4444444444444444,18.613184652363877,518014245.4622398,2008.0,1,1,0.0
MLI,2009,5,3,1161452.5405618348,0.0,0.6,13.965182830876314,519175698.00280166,2008.0,1,1,1.0
MLI,2010,3,1,211920457.454931,0.0,0.3333333333333333,19.17172156626536,731096155.4577327,2008.0,1,1,2.0
MLI,2011,15,7,137974029.09034732,0.0,0.4666666666666667,18.74257603766084,869070184.54808,2008.0,1,1,3.0
MLI,2012,8,6,16642152.539877448,0.0,0.75,16.627449404447148,885712337.0879574,2008.0,1,1,4.0
