Country Code,year,projects,usd_const_2021,share_amount_estimated,log1p_usd_const_2021
JAM,2015,4,462346.7340213455,0.0,13.044072557990953
JAM,2016,4,209778961.14919725,0.0,19.161564973155897
JAM,2017,4,378773552.21279323,0.0,19.752449099554784
JAM,2018,15,45011395.09564348,0.0,17.62242626224295
JAM,2019,9,29451602.7729289,0.0,17.198258924063968
JAM,2020,5,139238.18482616704,0.4,11.843948487456695
JAM,2021,3,1950155.2589999342,0.3333333333333333,14.483420060149946
JOR,2001,1,502907.553482661,0.0,13.1281636303325
JOR,2003,6,23768777.15265617,0.0,16.98388343509792
JOR,2004,4,2778735.588701693,0.0,14.837506917870739
JOR,2005,1,0.0,0.0,0.0
JOR,2006,2,5097474.62563429,0.0,15.444255999787984
JOR,2007,4,74299332.61691651,0.0,18.123612540831033
JOR,2008,2,16465527.9570497,0.0,16.616779599425957
JOR,2010,5,0.0,0.0,0.0
JOR,2011,5,20068042.14667092,0.0,16.814639214607435
JOR,2012,4,4449813.45575197,0.0,15.308372957936513
JOR,2013,3,3203110.967208344,0.0,14.979633384960753
JOR,2015,1,0.0,0.0,0.0
JOR,2016,9,158829720.8833665,0.0,18.883343254776413
JOR,2017,17,1830087950.4587505,0.0,21.327629863551273
JOR,2018,9,18307378.269808322,0.0,16.722814775320078
JOR,2019,8,112356.461226213,0.0,11.629440685966586
JOR,2020,2,1177816.3027177488,0.5,13.979173540094285
JOR,2021,3,12600000.0,0.6666666666666666,16.349207451286784
KAZ,2000,2,5132913.45759056,0.0,15.451184176215685
KAZ,2002,3,430208218.39747167,0.0,19.87977988060672
KAZ,2003,2,155177.260262112,0.0,11.952329801289027
KAZ,2004,3,3219916.804711128,0.0,14.984866390707557
KAZ,2005,4,2817101131.6635346,0.0,21.758974226035253
KAZ,2006,8,3887004496.6640244,0.0,22.08090464592003
KAZ,2007,8,75007392.46912944,0.0,18.133097246230328
KAZ,2008,9,12716419631.13639,0.3333333333333333,23.26615987977576
KAZ,2009,8,11908031340.762598,0.0,23.200478912088634
KAZ,2010,6,1159866267.373014,0.0,20.871570549533423
KAZ,2011,10,3251745766.7506943,0.1,21.902457848377544
KAZ,2012,11,10949843827.307041,0.36363636363636365,23.11659103085215
KAZ,2013,5,896951157.8434675,0.0,20.614511969090778
KAZ,2014,5,815446159.8985915,0.2,20.519245958101727
KAZ,2015,6,1863240502.9224262,0.0,21.345583015200237
KAZ,2016,7,2916662352.8925915,0.0,21.793705769981333
KAZ,2017,21,4948485072.425004,0.14285714285714285,22.32234732091272
KAZ,2018,5,1337508610.8037846,0.0,21.014074475445508
KAZ,2019,11,2598158981.15487,0.09090909090909091,21.678068947377533
KAZ,2020,19,928969387.0682219,0.3684210526315789,20.649586344747817
KAZ,2021,2,637000000.0,0.0,20.272280215106296
KEN,2001,6,49744523.96013119,0.0,17.722410964460174
KEN,2002,4,25339464.11575032,0.0,17.04787362433734
KEN,2003,6,1082749.674146548,0.0,13.89501528170106
KEN,2004,5,7728388.149407214,0.0,15.860411009378836
KEN,2005,7,6428194.821421568,0.0,15.676204469193443
KEN,2006,7,127480242.45728622,0.0,18.66347195728007
KEN,2007,8,326306212.9517536,0.0,19.60334680505906
KEN,2008,13,269735861.6465167,0.0,19.412953751633715
KEN,2009,10,281659892.9680557,0.0,19.456210851280424
KEN,2010,10,228885773.78774658,0.0,19.248733637022877
KEN,2011,11,500877683.30515933,0.0,20.031872486137885
KEN,2012,13,858579584.4230019,0.0,20.570789936885767
KEN,2013,8,430202034.3563441,0.0,19.87976550597301
KEN,2014,16,4095906373.901712,0.0,22.133253866732364
KEN,2015,12,1740776230.271966,0.0,21.277596960621818
KEN,2016,9,1065507826.9258841,0.0,20.786717356191946
KEN,2017,18,1911127877.6400294,0.0,21.370959417098103
KEN,2018,15,384292810.5623267,0.13333333333333333,19.76691535008385
KEN,2019,9,862956635.8668591,0.0,20.57587500081756
KEN,2020,9,40960695.304056145,0.2222222222222222,17.52812353816178
KEN,2021,12,22545017.6942721,0.16666666666666666,16.93102469903512
KGZ,2001,4,49822008.294567436,0.0,17.723967398068282
KGZ,2002,3,7972146.675100048,0.0,15.891464484365535
KGZ,2003,4,12180.3187018926,0.0,9.407658803210627
KGZ,2004,3,18570056.95992452,0.0,16.73706105448312
KGZ,2005,1,492034.477562795,0.0,13.106306101742195
KGZ,2006,4,159427249.47210458,0.0,18.887098266246657
KGZ,2007,6,41134522.59673662,0.0,17.532358317060382
KGZ,2008,7,183050782.14203998,0.0,19.025274175817135
KGZ,2009,4,547510801.0310214,0.0,20.120892749197328
KGZ,2010,4,3038711.071368516,0.0,14.9269443228788
KGZ,2011,7,277231662.73539865,0.0,19.44036404579629
KGZ,2012,8,658436533.7703233,0.0,20.305378696022
KGZ,2013,6,1236315699.0474823,0.0,20.935401584117972
KGZ,2014,5,37110542.65225794,0.0,17.429411682680428
KGZ,2015,7,368461325.36207974,0.0,19.72484631527226
KGZ,2016,1,86982388.6377354,0.0,18.281216238172515
KGZ,2017,6,225162052.93524534,0.16666666666666666,19.232330940632746
KGZ,2018,5,113600911.84451614,0.0,18.548202099822173
KGZ,2019,3,18619957.7531073,0.0,16.73974461461779
KGZ,2020,22,10419043.750240276,0.22727272727272727,16.15914591544607
KGZ,2021,15,87434956.95968479,0.3333333333333333,18.286405737311856
KHM,2000,8,91777090.26860954,0.0,18.334873273996948
KHM,2001,8,28205127.639950946,0.0,17.155014386037532
KHM,2002,7,338925195.87015617,0.14285714285714285,19.641289982795993
KHM,2003,2,14764407.97159817,0.0,16.507730043344292
KHM,2004,6,7041125.214140724,0.0,15.767278688939347
KHM,2005,5,82062748.92320292,0.0,18.222994755545308
KHM,2006,7,64972305.966859676,0.0,17.989471690412547
KHM,2007,16,835023218.2291211,0.0,20.542970089888534
KHM,2008,14,166073144.47790998,0.0,18.92793888467864
KHM,2009,16,776936447.4587222,0.0,20.470869114071448
KHM,2010,24,2942319015.783209,0.08333333333333333,21.802463888591365
KHM,2011,20,258924055.76469907,0.0,19.37204535954255
KHM,2012,23,1624920362.2715812,0.0,21.20872464430973
KHM,2013,27,1214098047.3855886,0.0,20.917267291055197
KHM,2014,27,748567450.7585998,0.0,20.433671873673717
KHM,2015,15,544177651.1610305,0.0,20.114786317981476
KHM,2016,23,934659646.58862,0.0,20.655693007709843
KHM,2017,24,579451452.4884306,0.0,20.177592444134714
KHM,2018,19,1967414977.1417634,0.0,21.39998632417943
KHM,2019,22,2270460260.136928,0.045454545454545456,21.543248406097156
KHM,2020,28,1336760792.0176592,0.10714285714285714,21.01351520583395
KHM,2021,28,901459466.4,0.32142857142857145,20.61952563831011
KIR,2019,3,114814901.93667753,0.0,18.558831849945886
KIR,2020,13,5014405.582615558,0.0,15.42782564388539
KIR,2021,31,41605859.56631575,0.06451612903225806,17.54375159430695
LAO,2000,2,91829192.75657126,0.0,18.335440819812202
LAO,2001,1,75436133.0223992,0.0,18.138796949249954
LAO,2002,8,304254215.3827408,0.0,19.53337414801934
LAO,2003,7,80829447.62872651,0.0,18.207851920317548
LAO,2004,7,986577817.8006921,0.14285714285714285,20.709752764046847
LAO,2005,4,72087857.71989392,0.25,18.09339619306674
LAO,2006,8,138844083.2166166,0.0,18.74886216523952
LAO,2007,8,47031523.10183776,0.0,17.666328660409484
LAO,2008,12,506426631.6309291,0.0,20.042890019494518
LAO,2009,12,655864412.5257491,0.0,20.301464638847172
LAO,2010,5,525969018.6820723,0.0,20.080752871024604
LAO,2011,15,687409293.8959632,0.0,20.34844044410407
LAO,2012,21,749123892.8822466,0.0,20.434414940195225
LAO,2013,16,967877029.7738196,0.0625,20.69061560284674
LAO,2014,17,2635665667.066824,0.11764705882352941,21.692401612487604
LAO,2015,24,1564442717.9506788,0.041666666666666664,21.170795507396022
LAO,2016,25,4589788738.444315,0.0,22.24709983369477
LAO,2017,19,1150066697.1921256,0.05263157894736842,20.86308577606766
LAO,2018,26,547480062.6091517,0.23076923076923078,20.120836605492677
LAO,2019,23,4350240720.652793,0.0,22.193497018826882
LAO,2020,24,415056178.7778498,0.25,19.843924441991554
LAO,2021,22,125775571.50492992,0.5454545454545454,18.650009706149465
LBN,2000,1,1550075.00362025,0.0,14.253814522286982
LBN,2001,1,0.0,0.0,0.0
LBN,2002,3,16506605.67624534,0.0,16.6192712633512
LBN,2003,3,3384607.940261849,0.0,15.034748930405641
LBN,2005,2,13269007.26465417,0.0,16.400941668372713
LBN,2006,4,10194949.25126858,0.0,16.137403082260157
LBN,2007,6,2365518.34368274,0.0,14.6765081514381
LBN,2008,3,6580842.574302221,0.0,15.699673497865717
LBN,2009,5,1879014.570391756,0.0,14.446258564892274
LBN,2010,3,8353369.488029331,0.0,15.938175666642781
LBN,2011,3,5872591.35224941,0.0,15.585806721615374
LBN,2012,3,12097403.637200529,0.0,16.308501494766755
LBN,2013,6,24414662.489017133,0.0,17.01069447242232
LBN,2014,4,9760719.95645355,0.0,16.093876824150225
LBN,2015,2,3571078.82814481,0.0,15.08837858088982
LBN,2016,3,590402.254179233,0.0,13.288561064074404
LBN,2017,10,35238771.67755353,0.1,17.37765753088755
LBN,2018,6,823914.413582736,0.0,13.621823150203376
LBN,2019,5,324730733.2449312,0.0,19.598506886874304
LBN,2020,9,1535315.8271819474,0.3333333333333333,14.244247319778387
LBN,2021,5,7042000.0,0.6,15.767402920702237
LBR,2003,1,0.0,0.0,0.0
LBR,2004,2,6860896.697808251,0.0,15.741348850879492
LBR,2005,6,13557447.735039495,0.0,16.422446676391253
LBR,2006,10,57312004.0452899,0.0,17.86402067187457
LBR,2007,10,20959962.966714367,0.0,16.85812469827033
LBR,2008,11,27802348.872662876,0.0,17.14063110288222
LBR,2009,5,454750.4158527799,0.0,13.027506209850573
LBR,2010,8,8832994.426757889,0.0,15.994004747982075
LBR,2011,12,22113278.754112348,0.0,16.9116888798748
LBR,2012,11,51121507.1655968,0.0,17.749715870055265
LBR,2013,9,585281765.1036954,0.0,20.187603940698608
LBR,2014,18,56751910.13042135,0.0,17.854199890065736
LBR,2015,15,24657010.708380774,0.0,17.02057186864881
LBR,2016,10,69146312.52237909,0.0,18.051735303336216
LBR,2017,5,11523.3815702097,0.0,9.352220206573454
LBR,2018,12,55047595.94380069,0.08333333333333333,17.82370876793314
LBR,2019,17,42845200.01761263,0.0,17.573104201814637
LBR,2020,13,5163489.265692681,0.15384615384615385,15.457123316876883
LBR,2021,14,36752036.120930165,0.14285714285714285,17.419704213948876
LBY,2005,1,0.0,0.0,0.0
LBY,2009,1,450603014.482437,0.0,19.92609727808924
LBY,2010,1,0.0,0.0,0.0
LBY,2011,2,3804993.51976879,0.0,15.151825109005872
LBY,2013,1,0.0,0.0,0.0
LBY,2018,2,6539098.48727206,0.0,15.693310020875153
LBY,2020,3,4199025.485021349,0.3333333333333333,15.250363267105678
LBY,2021,1,0.0,0.0,0.0
LCA,2000,2,54076193.81524569,0.0,17.805904625079325
LCA,2003,1,0.0,0.0,0.0
LCA,2004,2,549167.2338326661,0.0,13.216160110403157
LCA,2005,2,1085116.67480707,0.0,13.897198995119147
LCA,2006,2,0.0,0.0,0.0
LCA,2007,1,0.0,0.0,0.0
LCA,2015,1,0.0,0.0,0.0
LCA,2018,1,0.0,0.0,0.0
LCA,2019,1,0.0,0.0,0.0
LCA,2020,1,0.0,0.0,0.0
LKA,2000,2,12318992.29821733,0.0,16.326652799923938
LKA,2001,2,193700186.64000422,0.0,19.081822097091283
LKA,2002,1,6535389.84756815,0.0,15.692742711602149
LKA,2003,2,58333241.94510516,0.0,17.881682693705994
LKA,2004,8,73568312.65588273,0.0,18.113724970018485
LKA,2005,16,709558896.8069857,0.0,20.380154064236642
LKA,2006,5,332182713.37786084,0.0,19.62119572000839
LKA,2007,6,681108629.341656,0.0,20.339232367312675
LKA,2008,2,14070.834062907,0.0,9.551930494342965
LKA,2009,14,1855258929.8188243,0.0,21.341290108611755
LKA,2010,19,1208866769.4161153,0.0,20.912949204339817
LKA,2011,16,1387190270.217539,0.0,21.050546150714474
LKA,2012,7,1287367072.4646823,0.0,20.975864941261218
LKA,2013,11,700478781.0830319,0.0,20.367274633608123
LKA,2014,11,2324935997.8738117,0.09090909090909091,21.566958348240743
LKA,2015,6,8033253.53847551,0.16666666666666666,15.899100301256144
LKA,2016,22,839418871.8802571,0.0,20.54822039238544
LKA,2017,16,2008422278.4476528,0.0,21.420615315195967
LKA,2018,15,1842302794.4287949,0.0,21.334282145324668
LKA,2019,18,1658640913.990384,0.0,21.229264378066354
LKA,2020,50,820979338.4043037,0.48,20.52600850194086
LKA,2021,22,2471575155.3164635,0.3181818181818182,21.628121499440304
LSO,2001,3,13133843.392656041,0.0,16.390702997989354
LSO,2002,4,5711711.11232966,0.0,15.558029381228899
LSO,2003,7,14559297.769034129,0.0,16.493740438105576
LSO,2004,1,0.0,0.0,0.0
LSO,2005,7,24016478.91158355,0.0,16.994250815649707
LSO,2006,3,10017616.19452743,0.0,16.119855820403533
LSO,2007,4,11827591.7184137,0.0,16.285945725680023
LSO,2008,2,51569242.45384485,0.0,17.758435995643108
LSO,2009,5,8920.55037932641,0.0,9.096225019812488
LSO,2010,6,16950456.80667442,0.0,16.645805400669317
LSO,2011,7,38921986.70380642,0.0,17.477069885504346
LSO,2012,12,31714947.172999866,0.0,17.272298678900917
LSO,2013,2,0.0,0.0,0.0
LSO,2014,3,13889207.8537644,0.0,16.446622755136033
LSO,2015,8,1122275.56957895,0.0,13.930869831640333
LSO,2016,5,33723.303681469086,0.0,10.42597403390859
LSO,2017,18,58247.62871030982,0.0,10.972475829696934
LSO,2018,20,194674177.75002527,0.0,19.086837840849146
LSO,2019,6,1123564.61226213,0.0,13.9320177687796
LSO,2020,7,79750870.54116565,0.14285714285714285,18.194418227985384
LSO,2021,3,4160119.99999999,0.3333333333333333,15.2410547183529
MAR,2000,2,17070672.3537907,0.0,16.65287254061188
MAR,2001,2,45568910.025519,0.0,17.63473626621367
MAR,2002,3,16850219.10873415,0.0,16.639874277510213
MAR,2004,2,1375904.71718143,0.0,14.134622775637618
MAR,2005,3,0.0,0.0,0.0
MAR,2006,2,7629462.966634549,0.0,15.847528147402787
MAR,2008,4,787299987.985338,0.0,20.48411991416427
MAR,2010,2,0.0,0.0,0.0
MAR,2011,7,292076204.77332187,0.0,19.492525304859306
MAR,2012,5,0.0,0.0,0.0
MAR,2014,3,449803565.5603352,0.0,19.924321526671783
MAR,2015,5,11121352.108713461,0.0,16.224377521822262
MAR,2016,5,196722031.09252,0.0,19.097302285691367
MAR,2017,1,0.0,0.0,0.0
MAR,2018,7,323517823.66539234,0.0,19.594764769816653
MAR,2019,1,0.0,0.0,0.0
MAR,2020,6,2062070.5000425442,0.5,14.539221618051252
MAR,2021,3,9022271.714922048,0.3333333333333333,16.015206824261533
MDA,2000,1,0.0,0.0,0.0
MDA,2001,1,3037927.3350346,0.0,14.92668637233842
MDA,2003,2,3620058.9274104903,0.0,15.102001138198213
MDA,2004,2,82554.2830308858,0.0,11.321223445251865
MDA,2005,1,619947.274380432,0.0,13.337391325122272
MDA,2006,1,2548737.31281714,0.0,14.751109015403552
MDA,2007,1,1477556.09444137,0.0,14.205900670115696
MDA,2008,2,7796565.78886845,0.0,15.869194039489779
MDA,2009,4,7695280.51897556,0.0,15.856117909248105
MDA,2010,3,17191635.71199907,0.0,16.65993358585734
MDA,2011,1,5707490.27965319,0.0,15.557290129509877
MDA,2012,2,1395854.2658308286,0.0,14.149017879157931
MDA,2013,1,0.0,0.0,0.0
MDA,2014,4,6904370.322964906,0.0,15.747665294042577
MDA,2015,3,10713236.4844344,0.0,16.186990682873013
MDA,2016,2,0.0,0.0,0.0
MDA,2017,3,10750125.53023698,0.0,16.19042808272328
MDA,2018,2,0.0,0.0,0.0
MDA,2019,6,0.0,0.0,0.0
MDA,2020,3,97230.4536141482,0.3333333333333333,11.484849534955737
MDA,2021,1,2700000.0,1.0,14.80876270134486
MDG,2000,2,32030749.8748089,0.0,17.28220696417066
MDG,2001,2,75436133.0223992,0.0,18.138796949249954
MDG,2002,1,0.0,0.0,0.0
MDG,2004,6,16265313.01688997,0.0,16.604545423998335
MDG,2006,8,63792346.2025003,0.0,17.971143791316393
MDG,2007,11,97206493.360015,0.0,18.39234808160213
MDG,2008,4,4106629.21311972,0.0,15.228113350686748
MDG,2009,7,10870410.205796342,0.0,16.201555087801964
MDG,2010,8,5067100.626060304,0.0,15.438279540712475
MDG,2011,1,2856289.72158934,0.0,14.865034390534607
MDG,2012,5,17465844.059718158,0.0,16.67575782095106
MDG,2013,6,22015170.7706592,0.0,16.907242399578944
MDG,2014,4,0.0,0.0,0.0
MDG,2015,6,6387289.794111283,0.0,15.669820760568102
MDG,2016,8,261780.817089546,0.0,12.475266676606463
MDG,2017,21,200219650.03768054,0.0,19.11492557705968
MDG,2018,18,112340766.61682154,0.0,18.537047378023868
MDG,2019,7,179210961.54306683,0.0,19.0040742315395
MDG,2020,7,54992293.2535104,0.14285714285714285,17.822703628899568
MDG,2021,12,5641860.465116278,0.08333333333333333,15.545724616027142
MDV,2003,2,1322062.2200461659,0.0,14.09470411976788
MDV,2004,1,569413.030471659,0.0,13.252363094322739
MDV,2005,12,13664454.49463514,0.0,16.430308529835084
MDV,2006,2,65495354.501614615,0.0,17.99748978971907
MDV,2007,1,8658959.84262973,0.0,15.974105278261234
MDV,2008,2,8804710.267624976,0.0,15.990797507509358
MDV,2010,2,109252196.9986103,0.0,18.509169510718003
MDV,2011,3,0.0,0.0,0.0
MDV,2012,1,182856908.823838,0.0,19.024214491420924
MDV,2013,1,4403034.15413185,0.0,15.297804668837712
MDV,2014,15,31674081.24801257,0.0,17.271009309734755
MDV,2015,6,421248080.9239768,0.0,19.858732486324282
MDV,2016,8,299369041.51785666,0.0,19.517187626199867
MDV,2017,9,791197171.4711969,0.0,20.489057764544444
MDV,2018,7,189759099.91405767,0.0,19.061265935746274
MDV,2019,2,0.0,0.0,0.0
MDV,2020,6,437241.686434665,0.16666666666666666,12.988243666462324
MDV,2021,8,5277958.33333333,0.375,15.479050091076983
MEX,2000,1,0.0,0.0,0.0
MEX,2004,1,346203122.526768,0.0,19.662536222984482
MEX,2006,5,0.0,0.0,0.0
MEX,2007,1,0.0,0.0,0.0
MEX,2009,3,1509520098.516164,0.0,21.13505762236943
MEX,2011,1,461205068.002979,0.0,19.94935333719856
MEX,2012,1,64224558.6185437,0.0,17.977896244082586
MEX,2013,6,0.0,0.0,0.0
MEX,2014,5,0.0,0.0,0.0
MEX,2015,7,289412423.88302016,0.42857142857142855,19.483363304491675
MEX,2016,9,0.0,0.0,0.0
MEX,2017,9,146750264.2966209,0.0,18.804242824484277
MEX,2018,6,121627231.86326027,0.16666666666666666,18.616471456889883
MEX,2019,5,687172116.8595228,0.4,20.348095354265677
MEX,2020,18,73172977.42733662,0.3888888888888889,18.10833676361242
MEX,2021,3,373214285.72,1.0,19.737663307876765
MHL,2007,3,809668972.2978449,0.0,20.512136047159466
MHL,2010,2,57519622.4483846,1.0,17.867636724908916
MHL,2011,1,40094093.9117256,0.0,17.506739622373907
MHL,2012,5,417885250.8102816,0.0,19.850717435602004
MHL,2013,7,184997994.5591329,0.0,19.035855548168403
MHL,2014,3,311315179.07206607,0.0,19.55631639770532
MHL,2015,8,217250103.6368172,0.125,19.196559803752088
MHL,2016,4,886426402.0111758,0.0,20.602708660304263
MHL,2017,3,828047152.8721302,0.0,20.534580659848924
MHL,2018,10,820553047.0380354,0.0,20.525489119711047
MHL,2019,3,239208029.51522,0.0,19.292844151865253
MHL,2020,3,150286054.3892578,0.0,18.828051071904426
MHL,2021,2,169428571.0,0.0,18.94794199183931
MKD,2002,4,248728537.68389162,0.0,19.331872653633262
MKD,2006,1,5079872.71314175,0.0,15.440796959627894
MKD,2008,1,219361.419143407,0.0,12.298480522923729
MKD,2009,2,1099325.78842508,0.0,13.910208539891059
MKD,2011,2,7711431.471000549,0.0,15.858214522186055
MKD,2012,1,0.0,0.0,0.0
MKD,2013,3,883725311.6283121,0.0,20.599656839993713
MKD,2014,4,16562587.129233351,0.0,16.622656982706875
MKD,2015,4,286276.054476425,0.0,12.56471534283923
MKD,2016,3,5223.76435797985,0.0,8.561164976864799
MKD,2017,1,0.0,0.0,0.0
MKD,2019,3,206908507.55951503,0.0,19.147787265889125
MKD,2020,14,27252776.62526496,0.14285714285714285,17.12066600508128
MKD,2021,7,5474010.7568190545,0.2857142857142857,15.51552231633695
MLI,2000,3,62003000.144810095,0.0,17.942693347399306
MLI,2001,3,133624365.520339,0.0,18.71054318657113
MLI,2003,1,0.0,0.0,0.0
MLI,2004,2,16373266.134459,0.0,16.61116051003602
MLI,2005,7,18700161.971425,0.0,16.744042796836304
MLI,2006,1,0.0,0.0,0.0
MLI,2007,10,166085328.51199278,0.0,18.928012247455783
MLI,2008,9,121228123.17921396,0.0,18.613184652363874
MLI,2009,5,1161452.5405618348,0.0,13.965182830876314
MLI,2010,3,211920457.454931,0.0,19.17172156626536
MLI,2011,15,137974029.09034732,0.0,18.742576037660836
MLI,2012,8,16642152.539877448,0.0,16.627449404447148
MLI,2013,9,408020285.6299286,0.0,19.82682745326451
MLI,2014,8,224112923.93118533,0.0,19.22766061194598
MLI,2015,8,15382472.55972003,0.0,16.548739338740766
MLI,2016,4,7107856.06845641,0.0,15.776711359508694
MLI,2017,14,76800643.00129697,0.0,18.156723583516296
MLI,2018,6,188040520.77801085,0.0,19.052168038940916
MLI,2019,6,0.0,0.0,0.0
MLI,2020,7,58633.9426253384,0.14285714285714285,10.979086088389328
MLI,2021,8,15434419.447099345,0.25,16.55211066724451
MMR,2000,11,909384831.1257732,0.0,20.628278920225295
MMR,2001,3,268568863.3685717,0.0,19.40861791712355
MMR,2002,4,30197525.28446987,0.0,17.22327056787993
MMR,2003,10,638836277.4885445,0.0,20.27515876431519
MMR,2004,21,372462499.62117076,0.0,19.73564692124301
MMR,2005,14,151963374.60397398,0.0,18.839150099803586
MMR,2006,11,952901049.7664789,0.09090909090909091,20.67502162702164
MMR,2007,8,1608299353.89095,0.25,21.19844315635341
MMR,2008,14,24714467.364633065,0.0,17.022899393855912
MMR,2009,5,487324427.5147274,0.0,20.004440636897343
MMR,2010,11,5606721563.632432,0.18181818181818182,22.44723199432673
MMR,2011,14,429786872.6125114,0.14285714285714285,19.878800001018806
MMR,2012,17,708244202.849237,0.058823529411764705,20.37829951287754
MMR,2013,12,349939499.22032964,0.0,19.67327084099298
MMR,2014,14,489364538.4503132,0.0,20.008618249155855
MMR,2015,18,209601661.4723193,0.0,19.16071944202245
MMR,2016,24,162938343.44704658,0.0,18.908882432288504
MMR,2017,35,453404770.9599806,0.0,19.932295820816858
MMR,2018,45,179226862.435619,0.0,19.004162954834925
MMR,2019,34,126906045.70884211,0.0,18.658957580949277
MMR,2020,81,82014193.78987461,0.24691358024691357,18.222402897440798
MMR,2021,38,291769570.3616901,0.34210526315789475,19.491474909526037
MNE,2010,3,66009685.8489986,0.0,18.005312059660344
MNE,2011,1,0.0,0.0,0.0
MNE,2013,4,55918361.27184042,0.0,17.839403368476702
MNE,2014,3,1045088488.14014,0.0,20.76736739738116
MNE,2015,2,1785539.414072407,0.0,14.395231680357181
MNE,2016,1,4701387.92218187,0.0,15.363368538382069
MNE,2017,4,3557025.9794251737,0.0,15.084435635783798
MNE,2018,6,69798445.52045791,0.0,18.06112231133103
MNE,2019,2,0.0,0.0,0.0
MNE,2020,1,0.0,0.0,0.0
MNE,2021,2,540000.0,0.5,13.199326270390594
MNG,2000,3,108505250.25341779,0.0,18.502309128422624
MNG,2001,2,78179374.7095841,0.0,18.174516433001525
MNG,2002,5,18764292.11599431,0.0,16.747466319497686
MNG,2003,3,12660095.86900367,0.0,16.3539656262311
MNG,2005,2,86809.3339845659,0.0,11.37148094868367
MNG,2006,4,75542601.36073479,0.0,18.140207324757586
MNG,2007,3,12287947.09547871,0.0,16.324129510359914
MNG,2008,2,19128228.0047374,0.0,16.766675760274552
MNG,2009,3,809286270.3682426,0.0,20.51166327073406
MNG,2010,11,237169170.45523304,0.0,19.284284248071355
MNG,2011,6,828150111.6176015,0.0,20.53470499134939
MNG,2012,1,390839194.43589085,0.0,19.783806768487207
MNG,2013,5,801111024.3934084,0.0,20.501510103908526
MNG,2014,17,1022409533.0461881,0.17647058823529413,20.74542796670661
MNG,2015,19,854637987.9187626,0.0,20.566188532466548
MNG,2016,26,741428986.9431025,0.0,20.424089946841708
MNG,2017,17,174045046.03915724,0.0,18.974824714701942
MNG,2018,26,383802535.49767506,0.0,19.76563875042087
MNG,2019,19,184113141.8797773,0.0,19.031061033550756
MNG,2020,27,379700621.4158169,0.25925925925925924,19.754893664431176
MNG,2021,7,7200000.0,0.2857142857142857,15.789591722875162
MOZ,2000,5,20038115.81156836,0.0,16.813146858286718
MOZ,2001,3,116529361.35633828,0.0,18.573653836607402
MOZ,2002,3,13796991.059060138,0.0,16.43996115963446
MOZ,2003,2,1218031.87018926,0.0,14.012747713906933
MOZ,2004,2,0.0,0.0,0.0
MOZ,2005,3,17144843.46195176,0.0,16.657208071919182
MOZ,2006,2,40638.981705134,0.0,10.612507632083314
MOZ,2007,6,201372286.69353023,0.0,19.120665930437273
MOZ,2008,5,103264164.6321528,0.0,18.45280097780055
MOZ,2009,5,172055251.02987742,0.0,18.963326215925385
MOZ,2010,7,120518141.39222568,0.0,18.607310858833657
MOZ,2011,4,105049153.16689758,0.0,18.469938933503663
MOZ,2012,10,1424739529.6811361,0.0,21.0772548484728
MOZ,2013,7,229714043.44584954,0.0,19.252345808349403
MOZ,2014,7,737568597.9823763,0.0,20.418869657421894
MOZ,2015,2,7161754.146357825,0.0,15.784265641069727
MOZ,2016,6,22924879.2258834,0.0,16.947733351486104
MOZ,2017,17,2412900945.062848,0.17647058823529413,21.604095572627724
MOZ,2018,5,22450904.806300707,0.0,16.926841519057998
MOZ,2019,6,41571890.65369906,0.0,17.54293481545447
MOZ,2020,16,323594093.88555956,0.4375,19.595000494791627
MOZ,2021,11,28849202.0,0.36363636363636365,17.177592924886874
MRT,2002,2,1509876.26422349,0.0,14.22753892351635
MRT,2003,1,0.0,0.0,0.0
MRT,2004,2,1138826.06094331,0.0,13.945509396786612
MRT,2005,2,0.0,0.0,0.0
MRT,2006,2,764621.193845144,0.0,13.547137126562841
MRT,2007,4,102558069.824393,0.0,18.445939740745143
MRT,2008,2,0.0,0.0,0.0
MRT,2009,5,462172675.0194398,0.0,19.95144913683387
MRT,2010,8,152870776.5912756,0.0,18.84510353158216
MRT,2011,9,85612354.19479758,0.0,18.265340167084297
MRT,2012,6,1822341.95224546,0.0,14.415633567544534
MRT,2013,6,255983281.28768042,0.16666666666666666,19.36062269674772
MRT,2014,6,49977983.165169895,0.0,17.727093149727956
MRT,2015,10,54058991.300456084,0.0,17.80558645824772
MRT,2016,8,74677745.05511658,0.0,18.128692694810027
MRT,2017,9,55363501.778743364,0.0,17.82943114000947
MRT,2018,15,115670992.35170753,0.0,18.56626045504233
MRT,2019,12,134231726.3884085,0.0,18.71507817325093
MRT,2020,14,298660.53056522936,0.14285714285714285,12.607066206372886
MRT,2021,12,42677085.1370851,0.3333333333333333,17.5691727097402
MUS,2000,2,8046811.36179361,0.0,15.900786591072587
MUS,2001,2,17929178.78736051,0.0,16.701940099267848
MUS,2002,2,36237030.34136388,0.0,17.40559211915467
MUS,2003,1,3044803.00509839,0.0,14.928947090912802
MUS,2004,5,5580894.8848799495,0.0,15.534859874316133
MUS,2005,5,14688555.531726861,0.0,16.502579281356542
MUS,2006,5,45723215.754794724,0.0,17.638116752132316
MUS,2007,2,70965550.3104825,0.0,18.077705124451366
MUS,2008,5,17505041.24764391,0.0,16.67799952582951
MUS,2009,9,503903911.8481902,0.0,20.037896158749056
