Country Code,year,projects,usd_const_2023,log1p_usd_const_2023,usd_Education,projects_Education,log1p_Education,usd_Transport,projects_Transport,log1p_Transport,usd_Energy,projects_Energy,log1p_Energy,usd_Health,projects_Health,log1p_Health,usd_Industry,projects_Industry,log1p_Industry,cumul_usd,cumul_usd_education
CMR,2008,3,34554738.2459064,17.35805526941944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,379479150.82938904,3386809.4849838
CMR,2009,9,295504048.2000732,19.504193097593273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21323025.274142765,4.0,16.8752980925049,0.0,0.0,0.0,674983199.0294622,3386809.4849838
CMR,2010,10,140749906.2009986,18.762495165665907,0.0,0.0,0.0,0.0,1.0,0.0,64030561.9924936,1.0,17.974871074092494,0.0,2.0,0.0,18005938.623429,1.0,16.706212240508705,815733105.2304609,3386809.4849838
CMR,2011,10,655575661.5996934,20.301024281813742,0.0,1.0,0.0,480738293.523458,1.0,19.990833593771594,0.0,0.0,0.0,2021749.354325497,3.0,14.519474206214884,0.0,0.0,0.0,1471308766.8301542,3386809.4849838
CMR,2012,10,760588933.4790587,20.449603604942215,13743941.3409065,1.0,16.436108727978116,523267250.452031,2.0,20.075602888554883,3099569.29983706,1.0,14.946774046891925,687197.067045329,2.0,13.440377836850393,0.0,0.0,0.0,2231897700.3092127,17130750.825890303
CMR,2013,9,1030803351.7693132,20.75360428932675,504483.974880789,1.0,13.131293336133668,0.0,0.0,0.0,559963714.868413,1.0,20.143382546502185,0.0,0.0,0.0,0.0,0.0,0.0,3262701052.078526,17635234.80077109
CMR,2014,5,395669110.3065968,19.796088842420687,0.0,0.0,0.0,395667450.88298,1.0,19.79608464844383,0.0,0.0,0.0,1659.42361685227,2.0,7.414828039669797,0.0,0.0,0.0,3658370162.385123,17635234.80077109
CMR,2015,13,2206636340.757894,21.514735175727,0.0,0.0,0.0,878806640.377212,1.0,20.594075455771176,94262474.16427,1.0,18.361593738018875,0.0,1.0,0.0,69618229.1576822,1.0,18.05853701856052,5865006503.143017,17635234.80077109
CMR,2016,9,661683370.5205652,20.31029770872934,153899679.96003118,3.0,18.851811525772725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6526689873.663582,171534914.76080227
CMR,2017,14,1048104712.5947618,20.77024933540609,18283.0160126382,3.0,9.813782515224506,715694039.0452039,2.0,20.388763315225784,282089081.43345404,2.0,19.457733474172112,0.0,0.0,0.0,0.0,0.0,0.0,7574794586.258344,171553197.7768149
CMR,2018,12,184349622.0761672,19.03234463803245,0.0,3.0,0.0,0.0,0.0,0.0,40724829.7001883,1.0,17.522348555296738,0.0,2.0,0.0,0.0,0.0,0.0,7759144208.334511,171553197.7768149
CMR,2019,8,188954073.0139236,19.05701454886061,0.0,1.0,0.0,0.0,0.0,0.0,61565475.2803496,2.0,17.93561182139862,0.0,1.0,0.0,0.0,0.0,0.0,7948098281.348434,171553197.7768149
CMR,2020,27,77080258.42460564,18.160357767158715,0.0,0.0,0.0,70244469.9554315,1.0,18.067492157819945,0.0,0.0,0.0,6835788.469174127,23.0,15.737682525372703,0.0,0.0,0.0,8025178539.77304,171553197.7768149
CMR,2021,13,109024137.17933255,18.50707986686326,0.0,0.0,0.0,46215569.1103334,1.0,17.648827314650223,0.0,0.0,0.0,19918259.36304505,7.0,16.807147475134702,0.0,0.0,0.0,8134202676.952373,171553197.7768149
CMR,2022,8,65814.3870578352,11.094608935839483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65814.3870578352,8.0,11.094608935839483,0.0,0.0,0.0,8134268491.339431,171553197.7768149
CMR,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8134268491.339431,171553197.7768149
COD,2000,6,46603967.53728136,17.657196257214054,0.0,0.0,0.0,1431566.55697597,1.0,14.174280595543994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46603967.53728136,0.0
COD,2002,2,55220194.2890515,17.826839301023803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101824161.82633287,0.0
COD,2003,2,14679260.23953388,16.5019462556019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13048253.2387734,1.0,16.38416490797769,0.0,0.0,0.0,116503422.06586674,0.0
COD,2004,4,7625004.85908906,15.846943648862577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124128426.9249558,0.0
COD,2005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124128426.9249558,0.0
COD,2006,6,376764156.03935313,19.74712997151168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112590965.57324,1.0,18.539272044636682,500892582.9643089,0.0
COD,2007,6,255981674.82065532,19.360616421056385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12781265.6441375,2.0,16.36349111343731,0.0,0.0,0.0,756874257.7849642,0.0
COD,2008,21,8802492824.012718,22.89830079388525,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1457724.077459505,5.0,14.192387612357567,4466682531.2754135,5.0,22.21991180723082,9559367081.797682,0.0
COD,2009,17,27475766.85809865,17.128815005382947,0.0,3.0,0.0,20644670.1406447,7.0,16.842967787925986,0.0,0.0,0.0,2681913.79564126,2.0,14.802041573356126,0.0,0.0,0.0,9586842848.65578,0.0
COD,2010,12,3761423.1898421696,15.140308217543549,753228.977425479,1.0,13.532125875060066,0.0,2.0,0.0,0.0,0.0,0.0,389476.1692556087,3.0,12.872560527056649,0.0,0.0,0.0,9590604271.845623,753228.977425479
COD,2011,19,1056576940.560291,20.778300219212266,0.0,2.0,0.0,0.0,1.0,0.0,409138973.211454,2.0,19.829565446539497,3432949.631027345,3.0,15.048930691627817,0.0,0.0,0.0,10647181212.405914,753228.977425479
COD,2012,15,125952019.11711533,18.651411599674486,0.0,1.0,0.0,69741467.5553212,1.0,18.060305656565657,0.0,0.0,0.0,1351377.72136135,3.0,14.116635904350488,23843992.3569691,1.0,16.987042892718037,10773133231.52303,753228.977425479
COD,2013,14,2792344783.702507,21.75014750444521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224784.714430771,3.0,14.986377060866689,2781382773.163642,2.0,21.746214041764482,13565478015.225536,753228.977425479
COD,2014,12,249234108.55131802,19.33390321172002,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171022.086731272,3.0,13.97338835778369,230749465.704839,1.0,19.256843120206273,13814712123.776854,753228.977425479
COD,2015,43,801590562.684481,20.50210851637489,0.0,1.0,0.0,6277190.28840866,18.0,15.652433191330896,0.0,1.0,0.0,19672772.33372501,3.0,16.79474617349859,728598707.767499,3.0,20.406633670326762,14616302686.461334,753228.977425479
COD,2016,16,1572550927.7351887,21.175964933127418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,218144.314557497,4.0,12.292916700244074,1570639064.813977,5.0,21.174748421774105,16188853614.196524,753228.977425479
COD,2017,19,1419137756.784258,21.073315311303222,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,212825.276196717,2.0,12.268231507194832,1336647787.561769,4.0,21.013430666226547,17607991370.98078,753228.977425479
COD,2018,16,1075609982.8780358,20.796153764463575,0.0,1.0,0.0,0.0,3.0,0.0,300761836.391912,1.0,19.5218292716186,0.0,1.0,0.0,773841850.191986,5.0,20.46687808405113,18683601353.858818,753228.977425479
COD,2019,11,482238193.2056967,19.993948728798713,0.0,4.0,0.0,312535957.537252,1.0,19.5602300878402,0.0,0.0,0.0,0.0,0.0,0.0,169702235.6684447,2.0,18.94955591024986,19165839547.064514,753228.977425479
COD,2020,17,2595357890.3041344,21.6769902597789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381086.8996429215,10.0,14.683068041899265,2435973830.5877013,5.0,21.61361244436678,21761197437.36865,753228.977425479
COD,2021,9,299696032.08285433,19.518279295905845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7377133.09742411,4.0,15.813895787473234,276642491.153404,2.0,19.438236588510367,22060893469.451504,753228.977425479
COD,2022,6,18898382.6276422,16.75458695402565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18898382.6276422,1.0,16.75458695402565,22079791852.079144,753228.977425479
COD,2023,13,496972112.980579,20.02404447379576,0.0,2.0,0.0,0.0,4.0,0.0,196972112.980579,2.0,19.09857272328456,0.0,1.0,0.0,300000000.0,1.0,19.519293035953808,22576763965.059723,753228.977425479
COG,2000,5,10024669.081127249,16.120559621002133,0.0,0.0,0.0,0.0,0.0,0.0,8952481.91468438,1.0,16.007441472412175,0.0,1.0,0.0,0.0,0.0,0.0,10024669.081127249,0.0
COG,2001,2,117147996.6699019,18.578948630752393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127172665.75102916,0.0
COG,2002,1,22313205.2453829,16.920689269457338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22313205.2453829,1.0,16.920689269457338,0.0,0.0,0.0,149485870.99641207,0.0
COG,2003,6,610414771.817457,20.22964923950512,0.0,0.0,0.0,0.0,0.0,0.0,535508311.099439,1.0,20.098726969859413,0.0,1.0,0.0,54367721.8282227,1.0,17.811281205372502,759900642.813869,0.0
COG,2004,1,7363077.04641155,15.811988616106104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767263719.8602805,0.0
COG,2005,3,1105402311.5603,20.823475189418694,0.0,0.0,0.0,0.0,0.0,0.0,1105402311.5603,1.0,20.823475189418694,0.0,1.0,0.0,0.0,0.0,0.0,1872666031.4205806,0.0
COG,2006,10,731385592.9299644,20.4104513669173,0.0,1.0,0.0,589898375.470485,5.0,20.195460836758098,0.0,0.0,0.0,48789418.415071,2.0,17.70302403205061,0.0,0.0,0.0,2604051624.350545,0.0
COG,2007,12,1012180358.2139204,20.7353726124994,6933815.00093007,1.0,15.751920869099148,817489750.844283,6.0,20.52174892468681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3616231982.5644655,6933815.00093007
COG,2008,8,153893142.45096925,18.85176904584113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942701.693827421,2.0,13.756506234946109,0.0,0.0,0.0,3770125125.0154347,6933815.00093007
COG,2009,7,24908290.325626325,17.030711290972658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24502137.4632617,4.0,17.014270955920672,0.0,0.0,0.0,3795033415.341061,6933815.00093007
COG,2010,8,1507484121.9255598,21.133707954454138,0.0,1.0,0.0,129831.449933489,1.0,11.774000051495051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5302517537.266621,6933815.00093007
COG,2011,14,371557689.3469099,19.733214700367036,11356957.2425588,3.0,16.245341175064947,81827794.6422908,1.0,18.220127543882025,109516698.170038,1.0,18.511587599429266,0.0,4.0,0.0,159109600.693343,1.0,18.88510384153946,5674075226.61353,18290772.24348887
COG,2012,18,1309562425.3435502,20.99295889266852,0.0,4.0,0.0,1083817834.40768,1.0,20.80375567732523,35355412.328152,1.0,17.38096207374982,15173449.6817076,1.0,16.535057792940282,0.0,0.0,0.0,6983637651.957081,18290772.24348887
COG,2013,21,652353911.7287648,20.29609778355605,67264529.9841052,5.0,18.024143627218663,417358978.1437076,7.0,19.849457270690436,0.0,0.0,0.0,1681613.24960263,2.0,14.335264752904928,0.0,0.0,0.0,7635991563.685845,85555302.22759408
COG,2014,9,421004896.457194,19.858155024493943,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,832225.834850764,2.0,13.631860320686132,0.0,0.0,0.0,8056996460.14304,85555302.22759408
COG,2015,5,8369587.05121154,15.940115223955946,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8065366047.194251,85555302.22759408
COG,2016,4,1216706.6990398339,14.0116591615601,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1140356.18894471,1.0,13.946852094930788,0.0,0.0,0.0,8066582753.8932905,85555302.22759408
COG,2017,17,478949914.35495657,19.98710658906272,15540563.6107425,3.0,16.55896423498137,0.0,0.0,0.0,0.0,0.0,0.0,1610998.935108663,5.0,14.29236562187895,0.0,1.0,0.0,8545532668.248247,101095865.83833657
COG,2018,16,47113209.79770334,17.668064003686027,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8592645878.04595,101095865.83833657
COG,2019,19,45553693.00951136,17.634402276285638,45507774.64934091,4.0,17.633393762712675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8638199571.055462,146603640.48767748
COG,2020,16,951266052.2344273,20.673304342934095,0.0,0.0,0.0,951058936.828457,2.0,20.673086593172343,0.0,0.0,0.0,207115.40597041423,7.0,12.24103626187246,0.0,0.0,0.0,9589465623.28989,146603640.48767748
COG,2021,10,9086273.14160893,16.022275496716116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9086273.14160893,6.0,16.022275496716116,0.0,0.0,0.0,9598551896.431498,146603640.48767748
COG,2022,10,952220.8343019214,13.766553305853447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30297.5224888454,4.0,10.318854227564143,0.0,0.0,0.0,9599504117.2658,146603640.48767748
COG,2023,4,105925.560600436,11.570501308456194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9599610042.8264,146603640.48767748
COK,2003,1,6275739.63746819,15.652202065892553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6275739.63746819,0.0
COK,2004,1,5580130.09448102,15.534722827716115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11855869.73194921,0.0
COK,2005,1,42334.8911973169,10.653390496931149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11898204.623146527,0.0
COK,2007,3,5317006.50955633,15.486421204852665,0.0,1.0,0.0,5317006.50955633,1.0,15.486421204852665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17215211.132702857,0.0
COK,2008,2,15016432.78848766,16.52465574524942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32231643.921190515,0.0
COK,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32231643.921190515,0.0
COK,2012,2,21098565.435493194,16.86471565469235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53330209.35668371,0.0
COK,2013,4,10950742.5894887,16.208917919637024,127153.386230491,1.0,11.753157266759333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9324581.65690274,1.0,16.048164767200674,64280951.94617241,127153.386230491
COK,2014,1,1791132.31559014,14.398359114671337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66072084.26176255,127153.386230491
COK,2015,3,10766515.252453746,16.191951529066856,10638099.2396839,2.0,16.17995247703413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76838599.51421629,10765252.625914391
COK,2016,1,86618.7626134614,11.369283274213736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76925218.27682975,10765252.625914391
COK,2017,2,11023224.1435292,16.215514981623848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87948442.42035896,10765252.625914391
COK,2020,4,238846.37964657077,12.383580048050668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231427.27553110098,3.0,12.352025279583119,0.0,0.0,0.0,88187288.80000553,10765252.625914391
COK,2021,2,211018.7066443854,12.259706804515918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211018.7066443854,2.0,12.259706804515918,0.0,0.0,0.0,88398307.50664991,10765252.625914391
COK,2023,1,17322.4198711455,9.759814614769976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17322.4198711455,1.0,9.759814614769976,0.0,0.0,0.0,88415629.92652106,10765252.625914391
COL,2003,1,516493.357368116,13.154819642735042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516493.357368116,1.0,13.154819642735042,516493.357368116,0.0
COL,2004,1,787923.3247182,13.577157329606823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304416.682086316,0.0
COL,2005,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304416.682086316,0.0
COL,2006,4,820976954.4056058,20.526005598089274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820975790.638214,1.0,20.52600418054861,822281371.0876921,0.0
COL,2007,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822281371.0876921,0.0
COL,2008,2,106055990.13829617,18.479477730903984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105633456.313044,1.0,18.47548570967216,928337361.2259883,0.0
COL,2009,4,8348829.280063733,15.937632000794135,9993.41031258822,1.0,9.209781246953737,0.0,0.0,0.0,7932683.0073865205,2.0,15.886501998815456,0.0,0.0,0.0,0.0,0.0,0.0,936686190.506052,9993.41031258822
COL,2010,7,225331460.4874834,19.233083038296414,0.0,2.0,0.0,225074232.792863,2.0,19.23194083372271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162017650.9935355,9993.41031258822
COL,2011,1,49198.5694846736,10.803640152130603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162066849.5630202,9993.41031258822
COL,2012,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162066849.5630202,9993.41031258822
COL,2013,2,1501.22455870188,7.314702327608411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162068350.7875788,9993.41031258822
COL,2014,3,28370855.77512602,17.160873006368714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28202712.4750358,1.0,17.154928753798252,1190439206.5627048,9993.41031258822
COL,2015,6,71490223.426564,18.08507127701023,0.0,0.0,0.0,61028239.612549596,4.0,17.92684727586574,0.0,0.0,0.0,0.0,1.0,0.0,10461983.8140144,1.0,16.163258751374112,1261929429.9892688,9993.41031258822
COL,2017,5,264670632.93918988,19.393996720125628,0.0,0.0,0.0,0.0,0.0,0.0,210400187.509027,3.0,19.16452193478288,0.0,0.0,0.0,0.0,0.0,0.0,1526600062.9284587,9993.41031258822
COL,2018,7,72182623.7695932,18.094709920740435,0.0,1.0,0.0,70440740.5896476,2.0,18.070282369498923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598782686.698052,9993.41031258822
COL,2019,6,466263980.9156267,19.960262516495458,0.0,2.0,0.0,464706999.6792655,3.0,19.956917658885278,1556981.23636117,1.0,14.258260041862917,0.0,0.0,0.0,0.0,0.0,0.0,2065046667.6136787,9993.41031258822
COL,2020,32,687385921.2642261,20.34840644248485,0.0,0.0,0.0,89646204.4506108,3.0,18.311381430857626,0.0,1.0,0.0,2893169.410669888,15.0,14.877863486706667,491105298.97091687,4.0,20.012169122991388,2752432588.877905,9993.41031258822
COL,2021,5,105069823.27444741,18.470135680201842,0.0,0.0,0.0,92214163.7178014,2.0,18.33962430707181,0.0,0.0,0.0,12855659.556646004,2.0,16.369294782554174,0.0,0.0,0.0,2857502412.152352,9993.41031258822
COL,2022,5,332422550.42022634,19.62191746286876,0.0,1.0,0.0,47245956.5691055,1.0,17.67087765415106,96192767.5746988,1.0,18.381864742069297,0.0,1.0,0.0,0.0,0.0,0.0,3189924962.5725784,9993.41031258822
COL,2023,4,550000000.0,20.125428838008972,0.0,1.0,0.0,300000000.0,2.0,19.519293035953808,0.0,0.0,0.0,0.0,0.0,0.0,250000000.0,1.0,19.33697147982652,3739924962.5725784,9993.41031258822
COM,2000,1,11858788.2127144,16.28857985633196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11858788.2127144,0.0
COM,2001,2,17224496.80991481,16.661843219717063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29083285.02262921,0.0
COM,2002,2,82562.9426173866,11.321328334146235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29165847.965246595,0.0
COM,2003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29165847.965246595,0.0
COM,2004,4,19140757.63602038,16.767330579359307,0.0,0.0,0.0,18727268.2664569,1.0,16.745491269154623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48306605.60126698,0.0
COM,2005,4,6046988.155312224,15.615071045854076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54353593.7565792,0.0
COM,2006,2,2589150.13206817,14.766840631718301,2589150.13206817,1.0,14.766840631718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56942743.88864737,2589150.13206817
COM,2007,1,531700.650955633,13.18383780453864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531700.650955633,1.0,13.18383780453864,0.0,0.0,0.0,57474444.539603,2589150.13206817
COM,2008,3,1418556.40377076,14.165151000350736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58893000.94337376,2589150.13206817
COM,2009,3,15358670.4903183,16.547190790427457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15358670.4903183,2.0,16.547190790427457,0.0,0.0,0.0,74251671.43369207,2589150.13206817
COM,2010,7,42235526.94449793,17.5587723192313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,116487198.37819,2589150.13206817
COM,2012,6,783149.782505631,13.571080526683518,0.0,1.0,0.0,0.0,0.0,0.0,566386.215624094,1.0,13.247033249821767,0.0,3.0,0.0,0.0,0.0,0.0,117270348.16069563,2589150.13206817
COM,2013,3,558162.43319709,13.232407089513455,0.0,0.0,0.0,0.0,0.0,0.0,558162.43319709,1.0,13.232407089513455,0.0,1.0,0.0,0.0,0.0,0.0,117828510.59389272,2589150.13206817
COM,2014,3,34828651.18850447,17.36595094473741,0.0,0.0,0.0,0.0,0.0,0.0,4868521.13387697,1.0,15.398300985734862,0.0,1.0,0.0,0.0,0.0,0.0,152657161.78239718,2589150.13206817
COM,2015,4,1114243.5607500807,13.923687209262296,0.0,0.0,0.0,743615.935670075,1.0,13.519281309812241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153771405.34314728,2589150.13206817
COM,2016,10,6225967.80177165,15.644239619012518,0.0,1.0,0.0,0.0,0.0,0.0,6225967.80177165,3.0,15.644239619012518,0.0,3.0,0.0,0.0,0.0,0.0,159997373.14491892,2589150.13206817
COM,2017,7,3731325.6696451,15.132274403890529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,163728698.81456402,2589150.13206817
COM,2018,11,96545367.97098924,18.385523600602877,0.0,1.0,0.0,106504.849110106,1.0,11.575955183845155,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,260274066.78555328,2589150.13206817
COM,2019,5,13722335.63931783,16.434535474749264,0.0,0.0,0.0,13601409.417613,1.0,16.42568405250649,0.0,0.0,0.0,120926.22170483,3.0,11.702944170107319,0.0,0.0,0.0,273996402.4248711,2589150.13206817
COM,2020,2,128592.9110689892,11.764414741834146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128592.9110689892,2.0,11.764414741834146,0.0,0.0,0.0,274124995.33594006,2589150.13206817
COM,2021,7,4992631.928952478,15.423473969646738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4992631.928952478,7.0,15.423473969646738,0.0,0.0,0.0,279117627.2648926,2589150.13206817
COM,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,279117627.2648926,2589150.13206817
COM,2023,5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279117627.2648926,2589150.13206817
CPV,2000,2,6585781.21622435,15.700423673686359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6585781.21622435,0.0
CPV,2001,5,15919927.530226981,16.583082249063082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974385.60278158,3.0,14.495768327207045,0.0,0.0,0.0,22505708.746451333,0.0
CPV,2002,3,12149340.46440585,16.31278552582151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064045.8342911,1.0,14.540179096358662,0.0,0.0,0.0,34655049.21085718,0.0
CPV,2003,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34655049.21085718,0.0
CPV,2004,2,5259340.74743682,15.475516433809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39914389.958294004,0.0
CPV,2005,1,7583204.34286032,15.841446536686117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7583204.34286032,1.0,15.841446536686117,0.0,0.0,0.0,47497594.30115432,0.0
CPV,2006,2,187651.609288734,12.142347709549007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187651.609288734,2.0,12.142347709549007,0.0,0.0,0.0,47685245.91044305,0.0
CPV,2007,3,36178671.75893586,17.403980352873123,3380221.14081096,2.0,15.033451987433017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83863917.6693789,3380221.14081096
