Country Code,year,primary_net_female,primary_net_male,primary_net_pct,secondary_net_female,secondary_net_male,secondary_net_pct,tertiary_gross_female,tertiary_gross_male,tertiary_gross_pct,secondary_gender_gap,tertiary_gender_gap
EAR,2018,89.59618,90.97356,90.30715,64.31126,63.86612,64.08017,31.7338104248047,29.6721992492676,30.673189163208,0.4451400000000021,2.0616111755371023
EAR,2019,,,,,,,32.9575004577637,30.1529903411865,31.5165290832519,,2.8045101165772017
EAR,2020,,,,,,,33.8892211914062,30.6757202148438,32.2398986816406,,3.2135009765624005
EAR,2021,,,,,,,35.1394805908203,31.7705001831055,33.4120712280273,,3.3689804077147976
EAR,2022,,,,,,,35.8915100097656,32.5774993896484,34.193359375,,3.3140106201171946
EAR,2023,,,,,,,37.5095481872559,33.6528816223145,35.5325889587402,,3.856666564941399
EAS,2000,94.00152,94.72382,94.37448,61.73821,65.70281,63.76998,15.1963996887207,17.8526096343994,16.5568504333496,-3.9645999999999972,-2.6562099456787003
EAS,2001,94.09031,94.7725,94.44327,62.66023,66.08666,64.41759,15.9441404342651,18.9207000732422,17.4698600769043,-3.4264299999999963,-2.9765596389771023
EAS,2002,94.12122,94.62625,94.38307,63.0966,65.46699,64.31124,17.7628498077393,20.3110599517822,19.0702209472656,-2.3703899999999933,-2.5482101440429012
EAS,2003,94.01758,94.72291,94.384,64.88938,66.21249,65.56578,19.4840202331543,22.0352191925049,20.7942905426025,-1.3231099999999998,-2.5511989593506
EAS,2004,94.19893,94.7812,94.5025,66.88209,67.03872,66.95903,21.2422294616699,23.3358497619629,22.3188800811768,-0.15662999999999272,-2.0936203002930007
EAS,2005,94.01109,94.70746,94.3745,68.26656,67.31004,67.772,22.5040702819824,24.4356193542481,23.4988803863525,0.9565199999999976,-1.9315490722656996
EAS,2006,93.63552,94.26221,93.96273,69.60457,68.12956,68.8405,24.130350112915,25.1979198455811,24.681209564209,1.4750099999999975,-1.067569732666101
EAS,2007,94.84807,95.22645,95.04578,71.78609,69.94971,70.8343,25.4850807189941,25.5790996551514,25.5336608886719,1.8363800000000055,-0.09401893615729762
EAS,2008,94.90434,95.31245,95.11781,71.90295,69.8385,70.83102,26.3920707702637,26.0055294036865,26.1920108795166,2.064450000000008,0.38654136657720173
EAS,2009,95.23213,95.58467,95.41677,73.878,71.56113,72.67283,27.8694000244141,26.9169406890869,27.3756103515625,2.3168699999999944,0.9524593353272017
EAS,2010,95.5121,95.50474,95.50824,75.90492,73.33647,74.56665,29.7747993469238,28.3187103271484,29.0185108184814,2.5684499999999986,1.4560890197754013
EAS,2011,95.94855,95.52199,95.7245,77.55059,74.67501,76.05022,31.519889831543,29.6235809326172,30.5334892272949,2.8755799999999994,1.896308898925799
EAS,2012,95.52392,95.86859,95.70516,77.4789,73.46922,75.38456,34.1336288452148,31.2216701507568,32.6158103942871,4.009679999999989,2.9119586944580007
EAS,2013,95.45252,95.48387,95.46902,78.29122,75.43998,76.80045,37.0369415283203,33.1487312316895,35.0063514709473,2.85123999999999,3.8882102966307954
EAS,2014,95.47628,95.84067,95.66822,80.91952,77.67077,79.21913,44.8091697692871,39.2321014404297,41.8916206359863,3.248750000000001,5.577068328857401
EAS,2015,95.58924,96.19371,95.90788,80.78122,77.24413,78.92814,47.6613807678223,41.166690826416,44.2587699890137,3.5370900000000063,6.4946899414063
EAS,2016,,,,80.9557,77.24496,79.01017,49.9144515991211,42.333179473877,45.9389686584473,3.710739999999987,7.581272125244098
EAS,2017,,,,80.73113,76.92976,78.7363,50.6279106140137,42.8744201660156,46.5590782165527,3.8013699999999915,7.753490447998104
EAS,2018,,,,81.24246,76.79316,78.90534,51.6399803161621,43.5660591125488,47.4009819030762,4.449299999999994,8.073921203613303
EAS,2019,,,,,,,54.0149383544922,45.3829002380371,49.4808692932129,,8.6320381164551
EAS,2020,,,,,,,57.0703086853027,48.6606407165527,52.6518783569336,,8.40966796875
EAS,2021,,,,,,,60.4939117431641,52.1009292602539,56.0834693908691,,8.392982482910199
EAS,2022,,,,,,,63.6897506713867,55.4007987976074,59.3321418762207,,8.288951873779297
EAS,2023,,,,,,,66.5351333618164,57.7082405090332,61.8918609619141,,8.826892852783203
ECA,2000,89.91657,92.38977,91.17819,80.8336,82.4234,81.64213,29.3779697418213,30.595739364624,29.9919700622559,-1.5897999999999968,-1.2177696228026988
ECA,2001,90.71911,92.98337,91.87537,82.48241,84.3954,83.45605,30.658109664917,31.3295497894287,30.9964904785156,-1.9129899999999935,-0.671440124511701
ECA,2002,91.76248,93.84713,92.82763,82.43028,84.3447,83.40459,32.5763702392578,32.5085487365723,32.5421905517578,-1.914420000000007,0.06782150268549714
ECA,2003,93.71363,95.85956,94.81058,82.70971,84.61855,83.68168,35.2405281066895,34.6915283203125,34.9637107849121,-1.9088399999999979,0.5489997863770029
ECA,2004,93.3452,95.05653,94.22083,81.06585,82.88759,81.99364,36.7317085266113,35.9730682373047,36.3488998413086,-1.8217400000000055,0.758640289306598
ECA,2005,91.89726,93.56553,92.75084,79.44146,81.7847,80.63589,38.6902198791504,37.4123802185059,38.0454292297363,-2.3432399999999944,1.2778396606444957
ECA,2006,92.08733,93.46303,92.79129,80.43643,82.2127,81.34277,41.4026184082031,39.7453689575195,40.5656318664551,-1.7762699999999967,1.6572494506835938
ECA,2007,92.30501,93.50094,92.91735,81.28529,83.01394,82.16796,42.6772117614746,40.8853416442871,41.7718391418457,-1.7286500000000018,1.7918701171875
ECA,2008,92.55366,93.56763,93.0729,81.54612,82.95586,82.26676,43.5613098144531,41.40087890625,42.468391418457,-1.4097399999999993,2.1604309082030966
ECA,2009,92.21762,93.07683,92.65775,81.41374,82.68733,82.06513,45.2476005554199,43.1506805419922,44.1857299804688,-1.2735899999999987,2.096920013427699
ECA,2010,92.9478,93.63444,93.29969,83.4318,84.72222,84.09228,47.6187400817871,46.0476913452148,46.8220100402832,-1.2904199999999975,1.5710487365723012
ECA,2011,93.13939,93.76643,93.46094,85.06366,86.38006,85.73788,49.37548828125,48.4257011413574,48.8937301635742,-1.3164000000000016,0.9497871398925994
ECA,2012,92.91753,93.58511,93.25988,85.79707,86.6738,86.24599,51.800479888916,51.5137214660645,51.655029296875,-0.8767299999999949,0.28675842285149855
ECA,2013,93.35407,93.91486,93.64177,87.78127,88.65188,88.22682,54.7408485412598,54.4978713989258,54.6174812316895,-0.8706099999999992,0.24297714233399859
ECA,2014,93.21996,93.587,93.40826,88.49721,89.11743,88.81447,57.3336486816406,57.6599197387695,57.4994316101074,-0.6202200000000033,-0.32627105712890625
ECA,2015,93.54765,93.79759,93.6759,88.72278,89.29321,89.01455,59.040901184082,59.85205078125,59.4534492492676,-0.5704300000000018,-0.8111495971679972
ECA,2016,93.69839,93.94922,93.82713,87.98714,88.4149,88.20588,62.2052192687988,63.8908386230469,63.0641899108887,-0.42776000000000636,-1.6856193542481037
ECA,2017,91.79124,92.17418,91.98788,88.23702,89.01519,88.63549,65.7902069091797,67.7199478149414,66.7744674682617,-0.7781700000000029,-1.9297409057617045
ECA,2018,91.67335,91.95718,91.81915,87.63771,88.51419,88.08639,68.7076797485352,70.191650390625,69.4651870727539,-0.8764800000000008,-1.4839706420898011
ECA,2019,,,,,,,72.3912582397461,71.7433929443359,72.0600280761719,,0.6478652954101989
ECA,2020,,,,,,,75.4511337280273,73.6078720092773,74.5084381103516,,1.84326171875
ECA,2021,,,,,,,79.7854919433594,76.1842575073242,77.9448471069336,,3.601234436035199
ECA,2022,,,,,,,81.2994766235352,76.8061828613281,79.0034332275391,,4.493293762207102
ECA,2023,,,,,,,81.4175720214844,76.8917083740234,79.1041488647461,,4.5258636474610086
ECS,2000,94.01475,95.2163,94.6293,84.54811,84.72794,84.63935,48.9057807922363,42.8368492126465,45.8308486938477,-0.1798300000000097,6.068931579589801
ECS,2001,94.46448,95.52846,95.00901,85.82854,85.95791,85.8942,51.7429389953613,44.6310615539551,48.1379318237305,-0.12936999999999443,7.1118774414062
ECS,2002,94.81182,95.81633,95.32602,86.1392,86.40111,86.27247,55.0972709655762,46.4190711975098,50.6971092224121,-0.2619100000000003,8.6781997680664
ECS,2003,95.52639,96.51692,96.03353,86.58153,86.71729,86.65042,57.754581451416,48.802619934082,53.2160682678223,-0.13576000000000477,8.951961517333999
ECS,2004,95.06001,95.87715,95.47854,85.97708,85.97552,85.97591,59.5210418701172,49.4746017456055,54.428840637207,0.0015599999999977854,10.046440124511705
ECS,2005,94.62559,95.46048,95.05319,85.62488,85.98501,85.80879,61.4848594665527,50.8210601806641,56.0824089050293,-0.36012999999999806,10.6637992858886
ECS,2006,94.75058,95.42544,95.0962,86.13903,86.26724,86.20452,63.2125396728516,52.1235885620117,57.5957984924316,-0.12820999999999572,11.0889511108399
ECS,2007,94.84232,95.39925,95.12766,86.34758,86.46579,86.4081,64.4557113647461,53.0815811157227,58.696159362793,-0.11821000000000481,11.374130249023395
ECS,2008,95.11745,95.66294,95.39694,86.71833,86.73677,86.72783,65.518180847168,53.6382293701172,59.4951515197754,-0.018440000000012446,11.879951477050795
ECS,2009,94.90468,95.33587,95.12563,86.63879,86.63243,86.6353,66.7697601318359,54.6947784423828,60.6389389038086,0.0063600000000008095,12.074981689453097
ECS,2010,95.26217,95.58759,95.42895,87.80594,87.86743,87.83752,68.2985610961914,56.2924613952637,62.1960716247559,-0.06148999999999205,12.006099700927706
ECS,2011,95.48155,95.73681,95.61241,88.17146,88.30672,88.24032,69.1707077026367,57.3385200500488,63.1500511169434,-0.13526000000000238,11.832187652587905
ECS,2012,95.48998,95.67432,95.5845,88.29068,88.28576,88.28786,69.2602005004883,58.6180191040039,63.842960357666,0.004919999999998481,10.642181396484396
ECS,2013,95.87507,96.01977,95.94929,89.41179,89.42876,89.4201,70.0210723876953,59.972541809082,64.9021987915039,-0.016970000000000596,10.048530578613295
ECS,2014,95.65832,95.71467,95.68722,89.98592,89.87258,89.92729,71.1748733520508,61.8442192077637,66.4192199707031,0.11333999999999378,9.330654144287095
ECS,2015,95.85017,95.85485,95.85257,90.31518,90.14916,90.22944,72.1490936279297,62.8509292602539,67.4049606323242,0.16602000000000317,9.298164367675803
ECS,2016,95.88464,95.87752,95.88099,90.05004,89.83235,89.93778,73.5627975463867,64.4709091186523,68.9127578735352,0.2176899999999904,9.091888427734403
ECS,2017,94.94759,95.00614,94.97764,90.16755,90.23664,90.20232,75.3218307495117,65.9713516235352,70.533203125,-0.06908999999998855,9.350479125976506
ECS,2018,94.86631,94.88287,94.87481,89.86586,89.98414,89.92563,77.1048889160156,67.2286834716797,72.0409393310547,-0.11827999999999861,9.876205444335895
ECS,2019,,,,,,,79.2811431884766,68.3586196899414,73.6700897216797,,10.922523498535199
ECS,2020,,,,,,,81.7511596679688,69.8929290771484,75.6536102294922,,11.858230590820412
ECS,2021,,,,,,,85.9490432739258,72.7353286743164,79.1505813598633,,13.21371459960939
ECS,2022,,,,,,,88.3119125366211,74.1969680786133,81.0477066040039,,14.114944458007798
ECS,2023,,,,,,,88.7174682617188,74.720947265625,81.5205917358398,,13.996520996093807
ECU,2000,96.14464,95.05346,95.58856,48.64054,46.92796,47.76897,,,,1.7125800000000027,
ECU,2001,97.58054,96.06694,96.80904,49.59329,47.56294,48.55978,,,,2.0303500000000057,
ECU,2002,,,97.41598,50.53312,49.38651,49.94952,,,,1.1466099999999955,
ECU,2003,,,97.01792,50.8589,49.05638,49.94144,,,,1.8025200000000012,
ECU,2004,,,,51.21197,50.25507,50.72485,,,,0.9568999999999974,
ECU,2005,96.65463,95.2891,95.95781,53.84625,52.35882,53.08892,,,,1.4874299999999963,
ECU,2006,96.51678,95.3814,95.93721,55.28489,53.73751,54.49689,,,,1.5473799999999969,
ECU,2007,,,96.72017,56.61446,55.43478,56.01364,,,,1.1796799999999976,
ECU,2008,96.06828,93.05199,94.52771,,,,40.93994140625,35.5093383789062,38.1871795654297,,5.4306030273438
ECU,2009,,,92.34961,70.14665,68.21178,69.16066,,,,1.9348699999999894,
ECU,2010,,,92.62287,72.48103,71.15779,71.80644,,,,1.3232399999999984,
ECU,2011,,,91.98807,73.45156,72.19058,72.8084,,,,1.2609800000000035,
ECU,2012,,,91.67788,76.95222,75.43818,76.17987,44.6082514800347,34.0481541191272,39.2524690384971,1.5140399999999943,10.560097360907506
ECU,2013,,,91.50564,80.98376,79.32614,80.13801,,,39.7734405802353,1.6576200000000085,
ECU,2014,,,91.35484,84.31903,82.44186,83.36107,,,,1.8771699999999925,
ECU,2015,,,91.6503,85.96723,83.53411,84.72536,47.8993299470442,41.2746539985161,44.5371492743653,2.4331200000000024,6.6246759485281
ECU,2016,,,91.66046,87.17883,84.71787,85.92267,,,,2.46096,
ECU,2017,,,91.64154,86.53268,84.19239,85.3386,,,,2.340289999999996,
ECU,2018,,,90.94167,86.0294,83.3652,84.67039,50.5705518686466,44.1945834034759,47.3311832253279,2.664199999999994,6.375968465170693
ECU,2019,,,,,,,50.8938790108318,43.7505482625483,47.2627814012203,,7.143330748283503
ECU,2020,,,,,,,63.1782056627662,50.8431836477633,56.9066311483682,,12.335022015002906
ECU,2022,,,,,,,66.8177839394047,53.1734037610349,59.879782344866,,13.644380178369808
ECU,2023,,,,,,,76.0744634319622,59.9756053785379,67.8851161961618,,16.0988580534243
EGY,2000,84.32374,88.857,86.64983,,,,,,,,
EGY,2001,85.45946,89.1922,87.37485,,,,24.7011203765869,30.9023990631104,27.8922500610352,,-6.2012786865235014
EGY,2002,86.75323,89.75788,88.29474,,,,26.0716495513916,31.6071491241455,28.9182395935059,,-5.535499572753899
EGY,2003,88.22327,90.72041,89.50439,,,,24.238639831543,27.7154598236084,26.0245094299316,,-3.4768199920653977
EGY,2004,89.87591,91.41475,90.66548,,,,24.4102401733398,30.0154895782471,27.2862091064453,,-5.605249404907298
EGY,2005,,,89.13222,,,,25.9733695983887,30.7287101745606,28.4127006530762,,-4.7553405761719
EGY,2006,,,88.2461,,,,26.5457592010498,30.1043300628662,28.3695907592773,,-3.558570861816399
EGY,2007,,,92.40917,,,,24.9158401489258,32.578929901123,28.8399200439453,,-7.663089752197198
EGY,2008,,,,,,,27.6888198852539,29.6378498077393,28.6861095428467,,-1.9490299224854013
EGY,2009,,,93.55801,,,,27.6997699737549,30.7670402526856,29.2693099975586,,-3.0672702789306996
EGY,2010,,,95.94726,,,,28.7817335625847,31.3028558618248,30.0727383660214,,-2.5211222992400977
EGY,2011,,,93.51389,,,,24.4210399901682,26.7027216911548,25.5901820932158,,-2.2816817009865993
EGY,2012,98.77074,98.31666,98.53698,,,,24.8590041191491,27.5252554979281,26.2271566255146,,-2.666251378779002
EGY,2013,,,,,,,26.891342745999,29.7268517322391,28.3479816954113,,-2.8355089862401
EGY,2014,,,98.0269,77.41167,76.24868,76.81479,27.6723589088676,30.4761436143329,29.1134325604942,1.1629900000000077,-2.8037847054653007
EGY,2015,,,,,,,32.4670104980469,33.2804718017578,32.8848991394043,,-0.8134613037108949
EGY,2016,,,97.45606,80.90166,80.59014,80.74153,32.4108695983887,31.3625507354736,31.8731307983398,0.3115200000000016,1.0483188629150995
EGY,2017,,,97.02531,81.87378,81.45799,81.65996,32.5399181220118,33.6365159066303,33.1018892935221,0.4157900000000012,-1.0965977846185027
EGY,2018,,,97.03257,83.12511,82.44713,82.77635,37.0107192993164,35.278018951416,36.1230010986328,0.6779800000000051,1.7327003479003977
EGY,2019,,,,,,,34.2484230207107,33.0268984783285,33.622825887244,,1.2215245423822054
EGY,2020,,,,,,,38.4738006591797,39.0601806640625,38.773998260498,,-0.5863800048827983
EGY,2021,,,,,,,35.4070535689265,34.8431250625002,35.1185317783157,,0.5639285064263007
EGY,2022,,,,,,,36.6387405395508,36.2933616638184,36.462230682373,,0.34537887573240056
EGY,2023,,,,,,,37.9565582275391,37.8468589782715,37.9005584716797,,0.10969924926759944
EMU,2000,97.49598,97.70215,97.60168,87.47144,86.19667,86.81765,57.5968284606934,51.7706298828125,54.636791229248,1.2747700000000037,5.826198577880902
EMU,2001,97.49529,97.67416,97.587,88.28076,86.22596,87.22753,59.4964599609375,53.0851287841797,56.2347106933594,2.0548,6.411331176757798
EMU,2002,97.22747,97.54032,97.38783,88.86846,87.23515,88.03141,61.4836502075195,54.0609703063965,57.7058181762695,1.6333099999999945,7.422679901123004
EMU,2003,97.01571,97.30076,97.16182,89.40814,87.57485,88.46882,63.5321311950684,55.6774482727051,59.5358581542969,1.8332900000000052,7.854682922363303
EMU,2004,97.00405,97.244,97.12704,90.51846,88.46528,89.46641,65.612907409668,56.9712409973145,61.2149200439453,2.0531799999999976,8.641666412353494
EMU,2005,97.64336,97.96867,97.8101,91.649,89.75332,90.67789,67.1065826416016,57.8668403625488,62.4031982421875,1.8956799999999987,9.239742279052805
EMU,2006,97.65115,98.04307,97.85197,92.03121,90.4529,91.22277,68.1565475463867,58.2972717285156,63.1356391906738,1.5783100000000019,9.859275817871108
EMU,2007,97.88234,98.14057,98.01473,91.51074,89.97486,90.72391,68.3647613525391,58.169620513916,63.1724586486816,1.5358799999999917,10.195140838623104
EMU,2008,97.74909,98.00857,97.88209,91.97556,90.57837,91.25926,68.4482269287109,58.1202087402344,63.1868896484375,1.3971899999999948,10.328018188476491
EMU,2009,97.56059,97.72402,97.64435,91.84057,90.51895,91.16182,69.1178512573242,58.5688705444336,63.742259979248,1.3216199999999958,10.548980712890604
EMU,2010,97.55384,97.66805,97.61237,91.95209,90.79728,91.3596,70.5543899536133,60.0028610229492,65.1743316650391,1.1548099999999977,10.551528930664098
EMU,2011,97.84549,97.86449,97.85523,91.36812,90.2992,90.81806,72.0798263549805,61.2752685546875,66.5702667236328,1.0689200000000056,10.804557800292997
EMU,2012,97.97542,97.73743,97.85339,91.12635,90.13646,90.61763,72.6981735229492,62.0404815673828,67.2605895996094,0.9898900000000026,10.657691955566406
EMU,2013,98.01133,97.74943,97.87697,90.49134,89.58374,90.02466,73.4071197509766,62.7880783081055,67.9843521118164,0.907599999999988,10.619041442871108
EMU,2014,97.56492,97.29587,97.42686,90.29469,89.39284,89.83049,75.4836730957031,64.6880798339844,69.9664688110352,0.901849999999996,10.795593261718693
EMU,2015,97.72417,97.44412,97.58042,90.541,89.5662,90.03888,77.1696090698242,65.9621276855469,71.4340972900391,0.9748000000000019,11.207481384277301
EMU,2016,97.75038,97.40056,97.57071,90.90451,89.90253,90.38816,78.3246002197266,66.4331817626953,72.2064819335938,1.0019800000000032,11.891418457031307
EMU,2017,97.64662,97.26098,97.44854,90.98786,90.20529,90.58376,80.0915069580078,67.5425109863281,73.6193008422852,0.7825699999999927,12.548995971679702
EMU,2018,,,,91.01464,90.22215,90.60507,81.6565475463867,68.3451232910156,74.7783737182617,0.7924900000000008,13.311424255371108
EMU,2019,,,,,,,83.1466522216797,69.368537902832,76.0138626098633,,13.778114318847699
EMU,2020,,,,,,,84.8504791259766,69.5434875488281,76.9254837036133,,15.306991577148509
EMU,2021,,,,,,,88.6162567138672,71.8821563720703,79.9525680541992,,16.734100341796903
EMU,2022,,,,,,,90.9378967285156,73.0080718994141,81.6640472412109,,17.92982482910149
EMU,2023,,,,,,,91.519157409668,72.8764572143555,81.8938369750977,,18.6427001953125
ERI,2000,49.21579,56.48559,52.87175,24.75044,30.50708,27.63756,0.564800024032593,3.51074004173279,2.00988006591797,-5.756639999999997,-2.945940017700197
ERI,2001,51.99748,59.93209,55.98924,24.05994,29.86241,26.97164,0.711679995059967,4.73305988311768,2.69304990768433,-5.80247,-4.021379888057713
ERI,2002,59.19617,69.32367,64.29436,23.34966,31.241,27.3134,0.674049973487854,4.45921993255615,2.54442000389099,-7.89134,-3.7851699590682957
ERI,2003,66.81974,77.98261,72.44337,23.6657,31.81972,27.76501,,,,-8.15402,
ERI,2004,71.79933,84.04614,77.97488,23.29348,36.41233,29.89231,0.512399971485138,3.46192002296448,1.97107994556427,-13.118849999999998,-2.9495200514793423
ERI,2005,76.35411,88.46376,82.46788,25.88158,38.18049,32.07118,,,,-12.29891,
ERI,2006,78.21516,89.09879,83.71832,27.75473,40.77878,34.31103,,,,-13.024049999999999,
ERI,2007,72.73174,81.73749,77.29299,30.05572,41.32041,35.72305,,,,-11.264690000000002,
ERI,2008,67.87844,76.96251,72.48675,32.10264,44.44237,38.30874,,,,-12.339729999999996,
ERI,2009,63.22522,71.4421,67.39935,35.8112,48.46463,42.17554,1.79663002490997,5.57228994369507,3.67761993408203,-12.65343,-3.7756599187851
ERI,2010,58.72927,66.69313,62.77906,40.67459,52.51084,46.63161,2.38155007362366,6.3387598991394,4.35516023635864,-11.83625,-3.95720982551574
ERI,2011,61.20952,70.19863,65.78386,43.4702,53.95139,48.75162,,,,-10.481190000000005,
ERI,2012,62.87834,72.38268,67.71657,45.90655,56.77379,51.39255,,,,-10.867239999999995,
ERI,2013,60.83393,67.84369,64.40639,43.94672,52.42885,48.24244,,,,-8.482129999999998,
ERI,2014,59.86195,66.51913,63.25635,44.20333,52.08325,48.19877,2.71990990638733,5.52860021591187,4.12871980667114,-7.8799199999999985,-2.8086903095245397
ERI,2015,56.84125,62.57085,59.76386,39.88844,45.58732,42.78074,2.75874996185303,4.26523017883301,3.51574993133545,-5.6988799999999955,-1.5064802169799796
ERI,2016,,,,,,,2.64425992965698,3.75425004959106,3.20262002944946,,-1.1099901199340798
ERI,2017,49.31431,54.09027,51.75237,39.03466,42.29117,40.69051,,,,-3.2565099999999987,
ERI,2018,48.97839,53.82856,51.45515,40.25675,42.8463,41.57501,,,,-2.5895500000000027,
ESP,2000,,,99.81425,90.4433,87.17315,88.76119,63.3611183166504,53.6866607666016,58.4075393676758,3.270149999999987,9.6744575500488
ESP,2001,,,99.76442,92.27067,88.5063,90.33215,65.5563735961914,56.6614418029785,61.0042190551758,3.7643699999999995,8.894931793212905
ESP,2002,,,99.82002,93.02591,88.9374,90.92089,69.3970031738281,58.3453483581543,63.7400817871094,4.088509999999999,11.0516548156738
ESP,2003,,,99.85653,93.44245,89.2517,91.28496,71.3997116088867,59.9459686279297,65.5322113037109,4.190749999999994,11.453742980957003
ESP,2004,,,99.73118,94.8251,90.14459,92.41558,74.4489669799805,60.8302307128906,67.4735717773438,4.680510000000012,13.6187362670899
ESP,2005,,,99.65855,95.11536,91.53281,93.27141,75.080207824707,61.5280685424805,68.1358337402344,3.5825499999999977,13.552139282226506
ESP,2006,,,99.71458,94.68493,91.14519,92.8639,76.1726303100586,62.1047286987305,68.9646224975586,3.539739999999995,14.067901611328097
ESP,2007,,,99.82284,93.81765,90.42804,92.07332,76.6395721435547,62.1660003662109,69.2297668457031,3.3896100000000047,14.4735717773438
ESP,2008,,,99.82827,93.2494,89.86562,91.50683,76.9493179321289,62.2284812927246,69.4019393920898,3.3837799999999874,14.720836639404304
ESP,2009,,,99.77222,92.7849,89.45742,91.07021,79.269660949707,63.9721183776855,71.4311676025391,3.327479999999994,15.297542572021506
ESP,2010,,,99.71354,92.20098,89.61511,90.86856,84.4513473510742,68.6996612548828,76.3829116821289,2.58587,15.751686096191406
ESP,2011,,,99.73417,90.26585,88.57775,89.39714,89.1767425537109,72.6763305664062,80.7240905761719,1.6881000000000057,16.5004119873047
ESP,2012,,,99.69626,90.50895,89.14063,89.80611,91.1131286621094,75.0640411376953,82.89208984375,1.368319999999997,16.049087524414105
ESP,2013,,,99.55937,91.1254,89.97197,90.5337,93.5904388427734,77.2431564331055,85.2132568359375,1.1534300000000002,16.347282409667898
ESP,2014,,,99.47472,91.95403,90.9262,91.42704,96.3178482055664,80.0947265625,88.0015563964844,1.0278300000000087,16.223121643066406
ESP,2015,,,99.39278,93.28815,92.28014,92.77119,96.5417327880859,80.9930191040039,88.5742492675781,1.0080099999999987,15.548713684081989
ESP,2016,99.14276,98.4588,98.78967,95.64771,94.27312,94.94198,98.1558685302734,81.8702621459961,89.8067779541016,1.3745899999999978,16.2856063842773
ESP,2017,97.64003,96.92663,97.27171,97.75094,96.05046,96.87779,100.66185760498,83.5683212280273,91.8877410888672,1.7004799999999989,17.0935363769527
ESP,2018,,,,,,,101.434112548828,83.391242980957,92.1748886108398,,18.042869567870994
ESP,2019,,,,,,,100.552711486816,82.0160980224609,91.020263671875,,18.5366134643551
ESP,2020,,,,,,,101.530853271484,81.020622253418,90.9548492431641,,20.51023101806601
ESP,2021,,,,,,,106.152816772461,83.7875823974609,94.5903778076172,,22.3652343750001
ESP,2022,,,,,,,106.552589416504,83.2724609375,94.5131072998047,,23.280128479004006
ESP,2023,,,,,,,106.624557495117,81.6566619873047,93.7303466796875,,24.9678955078123
EST,2000,,,95.59569,87.87116,82.4521,85.07887,65.4541702270508,43.9538116455078,54.4018287658691,5.419060000000002,21.500358581542997
EST,2001,,,95.81607,88.57984,83.15338,85.7722,72.8319702148438,45.4543685913086,58.7174797058105,5.426460000000006,27.377601623535206
EST,2002,,,95.87851,91.15273,85.84913,88.4054,78.0993270874023,46.295051574707,61.7471008300781,5.303600000000003,31.8042755126953
EST,2003,,,94.52595,92.68417,86.50077,89.4797,81.3653411865234,48.0313987731934,64.2222671508789,6.183399999999992,33.33394241332999
EST,2004,94.15824,93.70524,93.9248,93.94951,89.16866,91.47287,83.4526672363281,49.0062484741211,65.7773971557617,4.780850000000001,34.446418762206996
EST,2005,93.61403,93.9982,93.81157,95.61758,91.35568,93.41205,85.8611526489258,51.0130996704102,67.9843521118164,4.261899999999997,34.8480529785156
EST,2006,92.48435,93.50351,93.00778,95.79902,91.90848,93.78821,86.9582290649414,51.5383110046387,68.7950820922852,3.8905400000000014,35.419918060302706
EST,2007,,,94.47473,95.10093,90.83368,92.89928,86.4641723632812,52.1417388916016,68.8220596313477,4.267250000000004,34.322433471679595
EST,2008,,,94.11625,93.72701,90.16888,91.89447,86.0773468017578,50.5656700134277,67.8356094360352,3.5581300000000056,35.5116767883301
EST,2009,,,93.78504,92.42128,90.11295,91.23404,86.6803131103516,50.1385917663574,67.8494186401367,2.308329999999998,36.541721343994205
EST,2010,,,96.75183,91.74543,90.16334,90.93238,86.5966186523438,51.9687614440918,68.7101593017578,1.5820899999999938,34.62785720825201
EST,2011,,,97.38176,91.66038,91.0205,91.33162,87.6725387573242,55.4121894836426,71.0235290527344,0.6398800000000051,32.260349273681605
EST,2012,,,97.40301,91.46472,91.11691,91.28602,89.1516571044922,57.7264785766602,72.9364700317383,0.3478099999999955,31.425178527832003
EST,2013,95.67367,96.63809,96.16833,92.6303,91.59592,92.09885,91.3113708496094,60.6319999694824,75.4523162841797,1.0343799999999987,30.679370880127003
EST,2014,94.4039,93.92365,94.15752,93.43296,91.97561,92.68432,92.3339004516602,61.0349884033203,76.2024536132812,1.457349999999991,31.2989120483399
EST,2015,94.05861,92.94134,93.48484,94.54082,93.14593,93.82438,89.8572006225586,60.01953125,74.5832824707031,1.3948899999999895,29.837669372558594
EST,2016,94.06225,92.93807,93.48397,95.02152,93.42454,94.2014,87.7629165649414,58.9590187072754,73.0334320068359,1.596980000000002,28.80389785766601
EST,2017,94.22231,93.17159,93.68129,95.49697,93.28745,94.36474,86.8601989746094,58.0796585083008,72.1369781494141,2.2095199999999977,28.7805404663086
EST,2018,,,,,,,86.4550094604492,58.2775802612305,72.0659637451172,,28.177429199218707
EST,2019,,,,,,,87.2835311889648,58.7618103027344,72.7060317993164,,28.521720886230398
EST,2020,,,,,,,87.1761779785156,57.7667083740234,72.0443572998047,,29.409469604492195
EST,2021,,,,,,,88.8946762084961,58.3783416748047,73.1502075195312,,30.516334533691392
EST,2022,,,,,,,86.7908935546875,56.8423614501953,71.4251937866211,,29.9485321044922
EST,2023,,,,,,,81.3784027099609,54.097240447998,67.6179275512695,,27.281162261962898
ETH,2000,34.19589,46.04693,40.1724,10.31076,14.64922,12.48979,0.512589991092682,1.81723999977112,1.17114996910095,-4.3384599999999995,-1.304650008678438
