Country Code,year,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,log_gdp_pc_current_usd,population_total,percent_urban,birth_rate_crude_per_1000,female_emp_ratio,industry_emp_pct,unemployment_pct,youth_emp_ratio,youth_unemp_pct,gdp_growth,gni_per_capita,poverty_3day,primary_net_female,primary_net_male,primary_net_pct,secondary_net_female,secondary_net_male,secondary_net_pct,tertiary_gross_female_x,tertiary_gross_male_x,tertiary_gross_pct,secondary_gender_gap,tertiary_gender_gap,primary_gross_female,primary_gross_male,secondary_gross_female,secondary_gross_male,tertiary_gross_female_y,tertiary_gross_male_y,secondary_gender_gap_gross,primary_gender_gap_gross,tertiary_gender_gap_gross,Region,IncomeGroup,treat_year,treat_year_250m,treat_year_1b,treat_year_edu,treat_500m,post_500m,rel_time,treat_edu,post_edu,rel_time_edu,log1p_usd_const_2023,log1p_Education,log1p_Transport,log1p_Energy,log1p_Health,log1p_Industry,avg_years_schooling
ABW,2011,106.374038696289,96.633918762207,37.8648109436035,10.154728034253225,102591.0,63.9992605838571,12.175,,,,,,3.36923718421511,23100.0,,,,,80.68243,73.36425,76.94634,45.6057815551758,30.6682205200195,37.8648109436035,7.318179999999998,14.937561035156303,104.978561401367,107.715202331543,98.8285369873047,94.5088882446289,45.6057815551758,30.6682205200195,4.3196487426757955,-2.7366409301759944,14.937561035156303,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2012,104.07494354248,108.976188659668,38.8641815185547,10.131406306201454,104110.0,63.8252085199599,12.592,,,,,,-1.04079988436683,23970.0,,,,,,,,46.8903884887695,31.407320022583,38.8641815185547,,15.483068466186502,105.428016662598,102.776496887207,109.055122375488,108.898628234863,46.8903884887695,31.407320022583,0.156494140625,2.6515197753909945,15.483068466186502,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2013,114.985320023488,,17.1258697509766,10.15865565744605,105675.0,63.6382914355326,12.548,,,,,,6.43146080719245,24830.0,,,,,,,,23.8380794525146,10.8396501541138,17.1258697509766,,12.9984292984008,113.409687425435,116.512488436633,,,23.8380794525146,10.8396501541138,,-3.102801011198011,12.998429298400799,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2014,116.261992182873,,17.7518997192383,10.17083319935942,106807.0,63.4392531303795,12.864,,,,,,1.42609864257801,25260.0,,,,99.23471,,,,24.8597602844238,11.0083999633789,17.7518997192383,,13.8513603210449,114.785140991211,117.553191489362,,,24.8597602844238,11.0083999633789,,-2.7680504981510126,13.8513603210449,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2015,115.01140867059,,16.7312393188477,10.22042086126176,107906.0,63.2288374043053,11.556,,,,,,3.61147995361162,25430.0,,,,,,,,23.670919418335,10.2443103790283,16.7312393188477,,13.4266090393067,115.664439495175,114.39570695287,,,23.670919418335,10.2443103790283,,1.2687325423050027,13.4266090393067,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2016,113.637463697967,,17.1416206359863,10.219813574940124,108727.0,63.0077880571142,11.625,,,,,,1.23433537363427,25560.0,,,,,,,,22.8059902191162,11.6916103363037,17.1416206359863,,11.1143798828125,,,,,22.8059902191162,11.6916103363037,,,11.1143798828125,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2018,107.985168457031,137.829788208008,,10.311687531562564,108908.0,62.5367636985996,10.807,,,,,,3.21247111920076,27970.0,,,,,,,,,,,,,108.680381774902,107.309936523438,144.720138549805,131.166290283203,,,13.553848266601989,1.3704452514640053,,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2019,108.025001525879,139.320587158203,,10.330253857414815,109203.0,62.288276286885,10.842,,,,,,1.22511225158814,29320.0,,,,,,,,,,,,,108.657241821289,107.404663085938,145.138092041016,133.686264038086,,,11.45182800293,1.2525787353510083,,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2020,107.235336303711,135.124725341797,,10.032751416107375,108587.0,62.0028837566365,9.688,,,,,,-23.8979898352395,22790.0,,,,,,,,,,,,,107.233497619629,107.237182617188,143.255950927734,127.464012145996,,,15.791938781738011,-0.003684997558991654,,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2021,108.599510192871,123.625907897949,,10.194264690675974,107700.0,61.9275339886843,9.461,,,,,,14.7306159219273,26550.0,,,,,,,,,,,,,110.376373291016,106.859481811523,134.622039794922,113.229682922363,,,21.39235687255899,3.5168914794929975,,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2022,102.620727539062,131.802169799805,,10.34096795495808,107310.0,61.8811657924257,,,,,,,10.6364309604414,30160.0,,,,,,,,,,,,,103.966537475586,101.311988830566,137.287643432617,126.545249938965,,,10.742393493651988,2.65454864502,,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
ABW,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,
AFG,2000,21.4578495025635,,,5.16439156146838,20130327.0,18.5581995230666,51.491,12.802,12.8762357304282,7.897,33.533,10.203,,,,,,,,,,,,,,,0.0,42.0252113342285,,,,,,-42.0252113342285,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2008.0,2008.0,2008.0,2010.0,1,0,-8.0,1,0,-10.0,13.985443805188092,0.0,0.0,0.0,0.0,0.0,1.2640523
AFG,2001,22.1396503448486,14.0404100418091,,4.932362509068179,20284307.0,18.7412381251552,49.623,12.701,12.6383842491558,7.973,33.432,10.271,-9.4319740700862,,,,,,,,,,,,,,0.0,43.347900390625,0.0,27.5238704681396,,,-27.5238704681396,-43.347900390625,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2008.0,2008.0,2008.0,2010.0,1,0,-7.0,1,0,-9.0,14.772220187592,0.0,0.0,0.0,0.0,0.0,1.3155507
AFG,2002,73.4013137817383,,,5.187129283440217,21378117.0,18.9412480133309,47.488,12.678,12.9610790273256,7.867,33.426,10.181,28.6000011706788,180.0,,,,,,,,,,,,,45.289249420166,100.316429138184,,,,,,-55.027179718018004,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2008.0,2008.0,2008.0,2010.0,1,0,-6.0,1,0,-8.0,16.62554675186699,0.0,0.0,0.0,0.0,0.0,1.3670491
AFG,2003,95.3357467651367,13.959529876709,1.37434995174408,5.29265695524774,22733049.0,19.1600346409089,47.056,12.684,13.1753213261538,7.844,33.432,10.159,8.83227780288267,190.0,,,,,,,,0.571370005607605,2.14711999893189,1.37434995174408,,-1.5757499933242851,67.7774276733398,121.708023071289,6.96920013427734,20.6670799255371,0.571370005607605,2.14711999893189,-13.697879791259759,-53.930595397949205,-1.5757499933242851,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2008.0,2008.0,2008.0,2010.0,1,0,-5.0,1,0,-7.0,16.585371652626353,13.206112840316107,0.0,0.0,16.096632241590694,0.0,1.4185475
AFG,2004,105.475051879883,19.2143802642822,1.39064002037048,5.401612192565894,23560654.0,19.3993593959593,46.492,12.738,13.1851590500524,7.794,33.493,10.111,1.41411799339429,210.0,,,,,,,,0.578159987926483,2.17249989509583,1.39064002037048,,-1.594339907169347,62.8472290039062,146.238525390625,6.38919019699097,31.5132808685303,0.578159987926483,2.17249989509583,-25.124090671539328,-83.3912963867188,-1.594339907169347,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2008.0,2008.0,2008.0,2010.0,1,0,-4.0,1,0,-6.0,18.02773804433823,0.0,0.0,0.0,0.0,0.0,1.4700459
