Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated
FRO,2012,,,,,48291.0,37.3244972229004,,10.825023735481071,,0,0,0.0,0.0,0.0,0.0
FRO,2013,,,,,48246.0,37.7414817810059,,10.928797848204162,,0,0,0.0,0.0,0.0,0.0
FRO,2014,,,,,48428.0,37.9093894958496,,11.00498007690966,,0,0,0.0,0.0,0.0,0.0
FRO,2015,,,,,48899.0,38.1431503295898,,10.871197187609209,,0,0,0.0,0.0,0.0,0.0
FRO,2016,,,,,49464.0,38.3200225830078,,10.948633668199058,,0,0,0.0,0.0,0.0,0.0
FRO,2017,,,,,50180.0,38.3324699401855,,10.991853410140177,,0,0,0.0,0.0,0.0,0.0
FRO,2018,,,,,50996.0,38.4058837890625,,11.043361592642432,,0,0,0.0,0.0,0.0,0.0
FRO,2019,,,,,51792.0,38.3945655822754,,11.051989198957225,,0,0,0.0,0.0,0.0,0.0
FRO,2020,,,,,52565.0,38.6689987182617,,11.03882048557248,,0,0,0.0,0.0,0.0,0.0
FRO,2021,,,,,53296.0,38.8083763122559,,11.147875337249898,,0,0,0.0,0.0,0.0,0.0
FSM,2000,,,,13.3582201004028,112044.0,22.3299999237061,,7.625763509002509,2018.0,1,0,0.0,0.0,0.0,0.0
FSM,2001,,,,,112365.0,22.3299999237061,,7.6519513064941345,2018.0,1,0,1.0,0.0,0.0,0.0
FSM,2002,,,,,112448.0,22.3299999237061,,7.656554679822974,2018.0,1,0,3.0,74983.6470601095,11.225038665698136,0.0
FSM,2003,,,,,112285.0,22.3299999237061,0.629589557647705,7.671769764755064,2018.0,1,0,1.0,0.0,0.0,0.0
FSM,2004,,111.908386230469,85.3729476928711,,111925.0,22.3299999237061,1.0036598443985,7.65227407342548,2018.0,1,0,2.0,1890451.2611659,14.45232665003232,0.0
FSM,2005,,110.222869873047,87.2520217895508,,111412.0,22.3299999237061,1.13408243656158,7.699918693136951,2018.0,1,0,12.0,10838342.784138815,16.198600754861516,0.0
FSM,2006,,,,,110729.0,22.3275140420008,1.13184082508087,7.716893790050708,2018.0,1,0,8.0,11964631.801996704,16.29746558950949,0.0
FSM,2007,,109.700736999512,,,109880.0,22.3208324539882,1.15046548843384,7.738276081209707,2018.0,1,0,18.0,22720194.18970519,16.9387647428765,0.0
FSM,2008,,,,,108936.0,22.3111192453232,1.16868185997009,7.770859606682726,2018.0,1,0,12.0,1312740.7562800888,14.087628451747072,0.0
FSM,2009,,,,,107957.0,22.2995385016606,1.28746926784515,7.841929600136962,2018.0,1,0,12.0,5649931.75864568,15.547154201927146,0.0
FSM,2010,,,,,107540.0,22.2903529875138,1.20931696891785,7.902343807043706,2018.0,1,0,2.0,0.0,0.0,0.0
FSM,2011,,,,,107698.0,22.2914664135472,1.10138940811157,7.954969274778987,2018.0,1,0,3.0,1902496.75988439,14.458678191258358,0.0
FSM,2012,,,,,107890.0,22.2942568788425,1.15086984634399,8.004128115611936,2018.0,1,0,3.0,12399663.862468733,16.33318000298976,0.0
FSM,2013,,95.0318576353091,,,108121.0,22.2986323961146,1.102858543396,7.970441338079031,2018.0,1,0,3.0,11062623.3122562,16.21908280550128,0.0
FSM,2014,,97.3142040069009,,,108396.0,22.3046193122479,0.984550714492798,7.971683233827836,2018.0,1,0,2.0,221419.046281697,12.307816838435643,0.0
FSM,2015,,93.5670535707402,,,108716.0,22.3122336099411,1.01717150211334,7.956503579692964,2018.0,1,0,8.0,7715597.206163455,15.858754578837438,0.0
