Series Name,Series Code,Country Name,Country Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Niger,NER,3.94570994377136,..,..,4.33429002761841,4.57879018783569,4.66303014755249,4.97814989089966,4.98891019821167,4.9542498588562,4.93831014633179,5.46088981628418,6.5729398727417,7.39444017410278,8.45728969573975,8.04238986968994,8.25140953063965,8.63199996948242,10.5467544710513,10.916829239485,12.1001362710247,13.1905159332884,15.0409626668381,16.6576291122559,19.4438558469203,20.3042793946679,..,..,..,..,..,20.6873224974982,19.5379934744263,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Nigeria,NGA,..,..,..,..,..,..,21.5846195220947,21.7487506866455,23.8450603485107,24.8241996765137,..,30.0385608673096,30.5882091522217,29.7225399017334,26.4539299011231,30.5725002288818,34.5709915161133,39.0084915161133,39.6406402587891,42.4270210266113,50.3317909240723,40.3631896972656,41.8675918579102,37.2762603759766,..,39.4427909851074,..,43.9140815734863,45.1787605285645,..,47.4061508178711,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,North Macedonia,MKD,..,..,..,..,..,..,..,82.1956787109375,83.0360412597656,82.9886322021484,82.7274703979492,82.2482604980469,82.7081069946289,..,82.7487411499023,82.3995666503906,82.8811874389648,84.7018814086914,..,85.5202713012695,83.0644989013672,82.9123382568359,84.5505599975586,..,83.6312866210938,82.5274887084961,81.7043609619141,81.9225616455078,84.2663116455078,91.6712875366211,90.173713684082,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Norway,NOR,..,..,..,..,..,..,..,118.078102111816,116.061431884766,114.660079956055,114.726753234863,115.898513793945,112.202201843262,111.259620666504,110.908531188965,110.293609619141,109.753890991211,112.210998535156,112.686630249023,111.270492553711,112.620422363281,111.358840942383,113.49649810791,114.915069580078,115.061729431152,115.596313476562,116.849769592285,117.254188537598,117.828887939453,117.932258605957,116.642189025879,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Oman,OMN,..,..,..,..,..,..,..,77.7238235473633,79.8200912475586,80.8610305786133,82.2718811035156,..,85.8983535766602,88.3451995849609,90.8690490722656,92.0375289916992,96.9309463500977,..,115.394191525237,111.024270475116,110.312770028392,..,101.587336228658,100.638573236813,101.150822367266,103.041481138997,101.22554053215,93.5329595650697,93.2710477870208,91.191469277966,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,23.8528308868408,25.1138095855713,25.1925296783447,25.688850402832,25.4582159212789,25.3949380688813,25.7528705596924,26.3995425354199,28.5600893522118,30.3251040463428,31.73991038953,31.2563221783058,33.7539426003326,35.5736865644319,..,36.7848892672203,37.4490104990348,39.5879695501278,46.4835415439493,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Palau,PLW,..,..,..,..,..,..,108.606559753418,91.9273529052734,..,..,..,97.8632507324219,..,..,..,..,..,..,..,..,109.33332824707,112.464589235128,..,..,..,..,..,160.326889038086,105.065116882324,88.5593220338983,97.6190476190476,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Panama,PAN,..,..,..,..,..,..,66.2421035766602,66.3138732910156,68.7314834594727,70.0393371582031,..,69.9115905761719,70.0244979858398,70.2012710571289,70.260612487793,71.5468597412109,73.2163925170898,74.4197850576201,74.7238313177595,..,79.2133026123047,79.2297592163086,79.0192337036133,84.1366882324219,79.0785217285156,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Papua New Guinea,PNG,11.6331195831299,12.0843696594238,10.9477596282959,..,..,16.862829208374,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6879479913319,..,..,..,..,..,40.4233467116333,41.5678577082811,40.4603408609418,48.9409565731442,..,48.1780291095574,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Paraguay,PRY,41.175708770752,42.7997093200684,46.157600402832,48.4657096862793,52.0557899475098,56.2408485412598,62.7229499816895,65.8415679931641,69.342658996582,70.7528381347656,68.4177780151367,69.9641571044922,70.1815185546875,70.2643737792969,70.6646575927734,72.4440612792969,73.5109176635742,75.320072641356,78.1639709472656,85.5904312133789,..,..,..,84.2714777594267,..,..,..,88.6356499895332,91.6603622436523,87.3263168334961,81.5245895544797,80.8023312507795,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Peru,PER,..,..,65.5216369628906,..,..,75.0744705200195,75.9306869506836,77.7910308837891,80.6675033569336,81.8630523681641,75.7539367675781,80.4402313232422,81.2227935791016,84.4381866455078,87.3102722167969,88.6442031860352,91.3245620727539,93.7324676513672,94.8989334106445,92.8410034179688,98.5790786743164,97.2061767578125,98.0674209594727,100.164909362793,99.50537109375,98.6696395874023,98.8904113769531,100.080932617188,102.32568359375,103.652191162109,113.164916992188,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Philippines,PHL,..,..,..,..,..,74.5679321289062,73.9695892333984,..,74.767219543457,79.5809020996094,81.6581802368164,83.6550674438477,83.67626953125,82.1593627929688,81.8686599731445,82.4900894165039,84.3866271972656,..,..,..,..,85.4555672434059,85.5248692113886,86.0883666592253,84.2528228759766,82.4822175600847,87.6308727761127,89.6099009594054,87.9361520075232,93.8565182415521,92.2052107888903,86.1154588164975,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Poland,POL,..,..,..,..,..,..,..,99.6686401367188,100.486572265625,102.079460144043,104.052558898926,99.0511016845703,100.700813293457,99.7898635864258,99.5984573364258,99.4151229858398,99.1387176513672,99.6203994750977,99.9345169067383,99.8879928588867,109.392158508301,107.965179443359,107.555976867676,107.49730682373,108.001609802246,109.459831237793,108.760276794434,112.317840576172,109.834098815918,107.567939758301,107.910926818848,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Portugal,PRT,..,..,..,..,..,..,..,111.98893737793,111.711250305176,112.623863220215,113.136199951172,100.022537231445,101.168586730957,99.9085464477539,103.064010620117,104.721168518066,107.557548522949,109.032386779785,109.955856323242,110.881690979004,119.206550598145,114.940048217773,116.3916015625,115.198280334473,117.064079284668,118.86946105957,120.158042907715,118.972717285156,119.506401062012,121.729446411133,121.013473510742,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Puerto Rico (US),PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.4561462402344,89.8547134399414,85.3739318847656,88.7678070068359,90.6086273193359,92.2278671264648,99.7742919921875,87.7187728881836,..,90.4226531982422,..,..,..,..,112.479949951172,82.970628221555,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Qatar,QAT,..,..,..,..,..,..,..,..,98.1914596557617,98.5448684692383,100.580139160156,101.124069213867,102.335876464844,101.799743652344,100.888458251953,102.374160766602,99.5016098022461,99.4061618062088,96.5915891409608,102.69592476489,100.272006631781,97.8229904174805,102.855682373047,101.471275105091,102.250071204785,101.167953667954,106.114051818848,104.936542983826,94.4009874257502,103.828099708644,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Romania,ROU,..,..,..,..,..,..,..,82.9692764282227,83.997932434082,85.8472137451172,85.0776214599609,83.237922668457,81.6252365112305,85.9666519165039,83.9815826416016,94.1028213500977,103.092918395996,101.837959289551,99.8830795288086,96.6138229370117,94.7376480102539,92.9854202270508,91.041862487793,88.5227890014648,88.4959869384766,86.5674591064453,86.5128479003906,86.8440933227539,86.4143218994141,83.2872314453125,81.8756637573242,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,94.4848098754883,87.7309417724609,86.1054534912109,85.6202087402344,85.5552978515625,85.5771331787109,88.4459609985352,..,93.4703613490167,94.4915054288516,95.1585451333232,94.7123193518247,95.5388063257807,95.5642562629198,96.9046880348653,98.3779350439121,99.6904540870663,91.1345354950116,91.4263276032683,91.9435067815037,91.6148817164136,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Rwanda,RWA,..,..,..,..,..,..,..,..,10.9549598693848,11.8687896728516,12.6320600509644,14.3239402770996,15.2659702301025,17.0705509185791,19.0499095916748,20.7554893493652,25.6122798919678,32.2987518310547,37.1736793518066,40.8421783447266,31.6404940535794,43.2179310615644,40.5258619158058,39.8630035289782,41.5758285639592,43.2482338226061,46.5223774240521,..,47.0146410981496,47.5004278023246,48.7785157251447,53.3234802182678,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Samoa,WSM,..,81.6970520019531,80.4326705932617,77.8868789672852,82.5666198730469,82.9148101806641,82.5310363769531,81.926628112793,82.3564071655273,81.641471862793,85.8196029663086,86.1043395996094,85.8627319335938,86.554328918457,85.619270324707,..,87.5538177490234,88.332774874133,87.1387577185788,85.6477162580853,..,91.6336007221516,91.2186009453888,91.1509944232257,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.6374206542969,64.6288223266602,68.6257629394531,67.7065811157227,66.7495880126953,..,..,..,..,..,57.6923076923077,59.4113090627421,59.9095704596835,59.5874713521772,59.4007490636704,59.8075499629904,59.5952023988006,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,39.3140983581543,40.7657203674316,44.7436714172363,..,48.4593505859375,45.365550994873,52.2087516784668,50.9835586547852,52.2642288208008,59.7818183898926,66.1306762695312,77.0031433105469,85.4740676879883,87.7800827026367,95.1290435791016,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,98.349739074707,..,..,..,106.745018005371,..,..,..,93.2386305984536,98.8259666809098,103.193475670071,106.195082803448,107.213197631228,106.805095615016,104.201619656228,103.703644184464,102.31567264971,120.79801594321,..,110.795878250097,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Senegal,SEN,..,..,..,10.5976295471191,10.4060297012329,10.5444498062134,11.4213695526123,11.979640007019,12.332010269165,13.5592498779297,..,16.6612892150879,18.9345207214356,20.7912902832031,..,27.028829574585,..,34.5189208984375,40.7124286126975,44.9835760823554,48.301600402966,50.5133794878854,..,..,..,..,47.6122826558931,48.7408134468399,50.1069716907194,51.0293572947889,50.2150531512901,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Serbia,SRB,..,..,..,..,..,..,..,92.1466674804688,90.5736694335938,89.953987121582,89.9016723632812,89.5837326049805,89.9540328979492,90.6214599609375,90.7431411743164,91.6802597045898,92.6842422485352,92.3555679321289,94.8221206665039,95.5591888427734,95.7280197143555,95.4097366333008,97.3809509277344,96.882682800293,95.8786926269531,95.5646591186523,94.9925765991211,92.9392471313477,93.2046813964844,92.8318710327148,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Seychelles,SYC,121.220230102539,123.787841796875,118.046943664551,121.442070007324,..,105.388740539551,80.6132202148438,82.1856918334961,74.2551116943359,77.2425918579102,80.1752700805664,79.3796310424805,83.9748611450195,76.6555328369141,81.1228485107422,78.1517486572266,76.3178329467773,73.0633773803711,76.9048643994834,74.5624465942383,89.2255892255892,90.5354919053549,94.5454545454545,101.458499071864,113.519952352591,106.99716713881,100.954458685574,102.862543883338,104.619930163846,78.1369548584545,75.8835758835759,73.0632629394531,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sierra Leone,SLE,..,..,..,..,..,..,..,..,21.2856006622314,..,..,..,..,..,..,..,..,..,34.7692489624023,41.3290214538574,36.7521209716797,..,37.5164985656738,40.7735595703125,41.1011695861816,42.5191192626953,60.979808807373,62.9357109069824,74.4143295288086,..,91.7119293212891,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.364959262144,106.88839463636,105.214493204689,104.181057515607,102.619251241336,102.820483763331,102.73547410258,102.676070813741,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121.167315175097,..,106.940063091483,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Slovak Republic,SVK,..,..,..,..,..,..,..,88.2810821533203,88.1246337890625,89.0171585083008,91.3358383178711,94.4136505126953,95.744010925293,95.871223449707,95.7360076904297,95.2825317382812,95.0532531738281,95.2302780151367,95.2902526855469,95.3833312988281,94.3745574951172,93.4395599365234,92.5494537353516,92.0748672485352,91.9410705566406,92.4617462158203,92.1884994506836,91.6913375854492,91.8019866943359,92.8732299804688,93.5071716308594,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Slovenia,SVN,..,..,..,..,..,..,..,104.50528717041,109.847099304199,109.827102661133,110.677322387695,98.9839782714844,98.4201812744141,97.2961807250977,99.123893737793,99.6752166748047,98.8639907836914,98.0620422363281,97.9105606079102,97.7083282470703,110.404258728027,110.249092102051,109.984649658203,116.400497436523,115.774978637695,114.688491821289,112.492553710938,111.227478027344,108.541328430176,108.789093017578,108.57103729248,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Solomon Islands,SLB,12.5614404678345,13.6186800003052,..,..,..,..,20.5533199310303,16.835599899292,20.6115093231201,26.704740524292,..,..,27.2854099273682,31.7271194458008,32.7333793640137,..,..,47.2111701965332,47.1220817565918,47.6625213623047,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Somalia, Fed. Rep.",SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.84326004981995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.75847005844116,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,South Africa,ZAF,..,95.9719161987305,..,..,..,88.2189865112305,84.4692916870117,78.8097229003906,78.0145492553711,77.7871627807617,78.6594009399414,81.676643371582,83.6589126586914,86.9986190795898,88.3999176025391,86.5697708129883,88.9015884399414,89.7639740301445,92.0261077880859,95.4333724975586,..,106.209579467773,104.541397395068,109.660301208496,110.607490539551,105.538677930271,107.597072310067,108.468464029139,111.094585540701,108.68396751263,107.464974022043,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3020601272583,..,..,..,8.0513801574707,..,..,..,..,..,..,..,..,110.429168701172,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Spain,ESP,..,..,..,..,..,..,..,116.867172241211,118.565773010254,119.03498840332,117.701393127441,118.77808380127,121.273582458496,121.005409240723,121.423683166504,120.799942016602,120.13614654541,124.076477050781,127.101058959961,128.53596496582,127.360443115234,125.847549438477,124.946182250977,123.811912536621,121.695846557617,120.827651977539,120.450668334961,119.322708129883,121.494972229004,121.720291137695,120.571983337402,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sri Lanka,LKA,88.4311294555664,90.8408813476562,90.4034118652344,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.7051773071289,95.112060546875,97.1849975585938,97.8860232469157,96.1411697667469,97.2124296159383,96.5253510453528,97.5062635264586,99.2050919963165,..,..,91.9800637956542,90.6491955714904,90.4491165297148,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,St. Kitts and Nevis,KNA,87.3733367919922,..,..,..,..,..,..,106.413093566895,96.7472534179688,95.0264129638672,96.1212692260742,92.4339065551758,93.4050521850586,..,110.280372619629,111.532699584961,110.266731262207,107.334342956543,109.34342956543,92.7716827392578,128.944717407227,112.262702941895,115.620048522949,118.171806335449,120.649651972158,117.739025856885,112.30303030303,108.363636363636,118.408256530762,115.003099814011,130.727762803234,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,St. Lucia,LCA,79.4893798828125,..,..,..,75.954460144043,..,75.6472625732422,81.7228775024414,83.2157287597656,84.7546691894531,85.162956237793,75.5812606811523,87.2725067138672,91.7881317138672,94.5270690917969,98.5242462158203,100.330680847168,98.4699630737305,97.125129699707,94.1647262573242,92.7354431152344,91.8217620849609,91.9546737670898,91.5551681518555,90.8347015380859,90.4871978759766,88.6840362548828,89.3361511230469,..,91.6141891479492,90.5332412719727,91.621762558665,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,91.9645767211914,..,91.8197937011719,91.2639083862305,100.018661499023,102.079788208008,..,113.044311523438,117.714179992676,116.112533569336,115.479309082031,108.105308532715,107.489356994629,110.041656494141,113.528747558594,116.049102783203,..,..,..,..,..,..,..,126.988342285156,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sudan,SDN,..,..,..,..,..,..,..,..,29.0130805969238,31.4626502990723,31.7940292358398,34.8905601501465,34.6907081604004,33.4989814758301,32.034049987793,33.5710983276367,36.356689453125,36.596378326416,33.5257797241211,36.8792190551758,39.7228088378906,40.006519317627,42.1506309509277,40.467399597168,43.3027687072754,42.4490699768066,44.8803787231445,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Suriname,SUR,55.6758117675781,..,..,..,..,..,..,..,75.541130065918,83.0842208862305,..,..,78.6488189697266,81.0094223022461,81.8407363891602,80.975456237793,76.6016998291016,80.6175994873047,79.3585815429688,79.1286087036133,78.6872406005859,76.9391174316406,78.6041488647461,..,..,..,..,..,70.7176818847656,77.5019176074373,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sweden,SWE,..,..,..,..,..,..,..,170.504318237305,165.631896972656,158.776672363281,148.485015869141,103.179138183594,101.34204864502,101.008438110352,100.787086486816,101.293617248535,101.153099060059,101.71981048584,101.528671264648,102.479888916016,141.469116210938,142.575439453125,146.889114379883,145.599060058594,148.528549194336,147.598724365234,142.982864379883,143.369766235352,146.834045410156,148.988021850586,143.316436767578,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Switzerland,CHE,..,..,..,..,..,..,..,91.4543914794922,92.095100402832,90.531982421875,90.4961929321289,90.2133483886719,91.0430221557617,91.4252090454102,92.7012786865234,93.4715118408203,94.0488586425781,95.2613372802734,95.6100234985352,96.7207107543945,99.7940216064453,..,102.201698303223,102.22403717041,102.139213562012,102.257682800293,101.935157775879,102.080001831055,101.687019348145,101.519386291504,101.31884765625,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Syrian Arab Republic,SYR,40.1701202392578,39.5098114013672,39.2904090881348,39.5804786682129,40.1524314880371,40.8907699584961,41.3719711303711,41.8427505493164,42.4856414794922,43.8788604736328,58.0821113586426,60.973819732666,64.111328125,65.7816696166992,67.0424194335938,67.7757873535156,69.3705520629883,70.5109329223633,71.8534393310547,72.8255767822266,47.3244400024414,..,..,..,..,..,..,40.9866714477539,41.2969818115234,42.0501708984375,42.0292587280273,41.8100318908691,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Tajikistan,TJK,..,..,..,..,..,..,63.469898223877,63.1059913635254,63.6778411865234,65.0725173950195,67.4764785766602,68.9734802246094,69.2418670654297,69.8144989013672,70.9309921264648,73.0743865966797,74.3436737060547,74.2631072998047,75.5782928466797,78.0864105224609,79.1657104492188,..,..,..,..,..,..,84.0353803669802,84.6863463051504,85.1438254472206,83.7874636593437,82.8936127916098,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Tanzania,TZA,4.58472013473511,4.5757098197937,4.59810018539429,4.67303991317749,4.9411997795105,..,..,..,..,..,..,..,..,..,..,..,..,28.6016407012939,..,..,31.0077818769829,29.0062999725342,25.9106006622314,25.6934364827346,26.6423516825531,29.1602013185307,31.1972029418227,32.1652787700855,29.2047595977783,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Thailand,THA,..,..,..,..,..,..,..,..,63.5018310546875,66.0132675170898,..,70.303337097168,74.2811279296875,74.4977035522461,79.2540969848633,78.4941711425781,80.0788726806641,81.6428680419922,89.5313262939453,87.9248504638672,86.9725189208984,125.869453430176,120.846893310547,121.327583312988,86.0704322494438,87.3145736498592,85.5828342157346,86.5028787913307,88.4176900305973,94.929673800743,96.6361035696829,94.0628144371624,95.1639658088824
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,57.4367485046387,59.5954513549805,..,..,57.0424880981445,66.6238479614258,68.6269372897248,71.4300991899046,71.6261633919338,69.9035409795258,72.1954898017811,75.7349709712488,80.4793824903514,84.7672794199171,87.2436736474694,89.6775720031834,89.3942621030436,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Togo,TGO,..,10.2197399139404,11.3640699386597,12.0838499069214,12.5790195465088,..,16.7169094085693,19.6559391021729,21.8023300170898,25.0553398132324,27.0041999816894,28.7924709320068,30.9342098236084,32.7757911682129,29.8247108459473,..,..,..,..,..,..,..,..,..,51.5055745468098,..,..,..,56.962123807999,..,59.0849653049812,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Tonga,TON,..,..,..,..,..,..,..,102.80802154541,99.6704864501953,104.751586914062,..,..,..,99.0016174316406,86.3509674072266,107.204528808594,119.411682128906,110.511276245117,106.433456420898,97.7831802368164,98.4293899536133,102.685864599197,108.722566122679,..,..,..,101.290988897495,96.1400359066427,106.296201886311,101.076767164935,97.895246159429,96.0905349794239,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Trinidad and Tobago,TTO,78.926139831543,..,..,..,..,..,..,..,..,..,..,87.3486480712891,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.1876678466797,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Tunisia,TUN,42.8750190734863,48.024730682373,52.2373809814453,56.5829010009766,58.6094818115234,..,70.7458801269531,74.7923202514648,77.1083908081055,78.3930435180664,79.2942810058594,..,87.7173919677734,90.072380065918,..,94.3590087890625,91.7849884033203,90.7552108764648,90.9749908447266,..,..,..,..,95.4877166748047,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Turkiye,TUR,..,..,..,..,..,..,..,63.1940116882324,72.3898696899414,76.3927612304688,78.0895462036133,77.7478103637695,78.0205230712891,81.7884063720703,84.3841094970703,84.4206237792969,77.3252868652344,81.3065490722656,84.8130187988281,83.5451507568359,101.523071289062,105.464340209961,106.707969665527,108.04418182373,110.961929321289,111.409126281738,110.276336669922,111.511711120605,113.14852142334,114.45539855957,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.1072153533862,87.9286483161618,90.9738998413086,93.1647186279297,..,94.7373803445767,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Turks and Caicos Islands,TCA,..,89.0223007202148,..,..,..,..,86.7378005981445,83.0188674926758,..,..,80.0256118774414,85.5878601074219,93.9393920898438,..,..,..,107.745780944824,..,..,..,..,70.3932189941406,78.5111281657713,69.2889561270802,80.772142316427,86.8580093383789,83.3458929917106,81.2965722801788,87.9500427246094,95.5202331542969,101.720430107527,112.647058823529,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Tuvalu,TUV,..,..,..,..,..,67.1480102539062,..,..,79.1353378295898,..,..,..,..,..,..,..,..,..,..,..,..,86.5306091308594,96.6386566162109,85.5491333007812,..,86.4122085571289,85.4070663452148,79.6899224806202,96.5023847376789,100,104.873949579832,104.399323181049,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Uganda,UGA,..,7.77847003936768,..,..,7.9254298210144,..,..,..,..,..,..,16.8686599731445,..,..,21.5002498626709,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Ukraine,UKR,..,..,..,..,..,..,..,98.193229675293,98.8703765869141,100.236778259277,101.120651245117,98.2237396240234,91.2730178833008,96.4371032714844,97.5493469238281,96.8652420043945,96.3311386108398,96.942228683639,94.7154860488778,98.4852773037302,98.0469615030478,97.3614608821971,89.8863449960325,88.2942638037531,86.8121857927259,85.9279826554464,84.7468835528529,84.7870132572542,85.0508078338962,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.119972229004,101.139777479205,99.1370929452638,102.068631287595,102.234771728516,102.195120776205,100.110276412248,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,United Kingdom,GBR,..,..,..,..,..,..,..,101.946479797363,101.883728027344,103.448120117188,103.651992797852,105.841842651367,106.556312561035,99.3644409179688,98.5482711791992,99.5328369140625,101.106651306152,103.691650390625,94.7179718017578,92.7239990234375,128.939422607422,131.289184570312,127.937469482422,..,127.641326904297,121.916473388672,118.8857421875,116.513999938965,115.820037841797,115.121810913086,113.907653808594,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,95.9484786987305,..,..,..,..,..,..,..,96.3090591430664,97.5130462646484,98.1735763549805,98.4747085571289,98.695556640625,98.7960586547852,99.189453125,99.4142990112305,101.344367980957,98.6511611938477,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Uruguay,URY,..,..,..,..,..,..,..,102.627563476562,106.713279724121,111.768592834473,117.109466552734,115.683738708496,109.80770111084,109.769859313965,92.125846862793,93.4709930419922,94.7426071166992,106.562271118164,..,..,..,..,..,..,122.787338256836,124.153419494629,126.343617174679,123.152969360352,127.390487491348,128.742960061751,125.241045093642,..,..
